plume_height,log_mass
7390.557496151652,24.491178316742214
6260.563976060775,24.713474783035853
6490.115620335758,24.575109260540177
7326.338156731775,24.493945490859783
6511.420851567338,24.562242635358615
6495.667027458156,24.657562478470684
6806.931253541964,24.619753987045243
6299.054749130667,24.67489030395034
6930.06286496037,24.536928874569533
6212.550550545893,24.714036852067633
6524.594465531451,24.578509581721125
6772.471314224315,24.587751840525478
6248.2537850684475,24.746495094932794
6488.746658865782,24.65226187003494
6150.242134758345,24.59113785391505
6821.73243672436,24.538569131066225
6076.484790758204,24.631611032261638
7365.547968965627,24.41303406730327
6051.38763575845,24.803005329390597
6419.625899380172,24.637048788054866
6421.113915496017,24.666523612745898
7469.179270725706,24.576574785853897
6148.800729366782,24.726374391073684
6607.931532875037,24.600625193051606
6655.331585679829,24.59239704883701
6747.199139133153,24.6712869185494
6169.6829954650075,24.686440694659737
6460.809202993497,24.503055703223396
6179.917310528702,24.77291815559573
6519.97849702635,24.691500193192677
6836.3885419736735,24.516188130560963
7500.0,24.601437732194576
6951.548372916442,24.409852826091647
6208.971538019414,24.77580566627905
6833.673049128399,24.717347236616344
6766.65272588169,24.617210775508653
6782.3932101974215,24.547438071151326
6648.698730219374,24.725966898318877
6364.365489502909,24.610572228823735
6782.002792955555,24.473141657995036
6502.885865764555,24.537468036226862
6298.44242664476,24.6323706480131
6761.303172137259,24.620525888986496
6132.576826188101,24.63170766905109
6820.338424958952,24.4807397549701
6519.073851698513,24.61182649927827
6120.916668060822,24.77062273991297
6071.5183525697685,24.57110256699083
7067.390462323558,24.584283391172054
6674.5599723998475,24.65492236232931
6813.623287910857,24.459658819132972
6912.245440782565,24.510771172457694
6716.093236142136,24.57932479488861
6263.986014997393,24.684416721616767
6852.867554537033,24.5318610408495
6395.15099590869,24.72691071923896
6860.489918663708,24.57585807514543
6354.317986223076,24.524013975699912
6408.987482011008,24.66828032858995
6593.122495522516,24.575795769465483
6661.33115413079,24.545995695313596
6590.9179992695435,24.671317435770824
6879.525801334928,24.690895736539133
6636.39510861109,24.648510042783897
7297.053016991535,24.429172926573866
6539.783456504652,24.6076797729593
6837.030167788094,24.546395336240984
6350.81799171633,24.57314227044622
6348.5146301503955,24.732498814441026
6591.044366179397,24.567878215248022
6169.810789898525,24.679120366529723
6626.600579717995,24.53068658274924
6889.889853820526,24.58253169511604
7054.1116799818465,24.39578562650464
6444.789400100893,24.65378053470599
5931.533660145113,24.841823957995185
6349.804655839174,24.6704868509447
6612.502374687029,24.617530061799474
6738.983224214754,24.423910741879496
6445.372775113498,24.62632056892525
6586.390446657406,24.47735150335811
5524.640646941059,24.73793149081594
7015.920115752488,24.512231054532524
6604.383753406186,24.686268147568985
6920.840631885865,24.44753529536167
6925.3050706105305,24.40290578113882
6264.370465149908,24.734328338344497
6772.5138926079735,24.61071871542243
6077.117819144241,24.736360708037232
6640.8415256571225,24.619995331197263
6393.314924659641,24.855610651514343
6981.379765661517,24.53742265109441
6919.234471740758,24.80318883668091
5764.027876329298,24.648261352950605
6928.474553625961,24.53326671934709
6562.5093043170755,24.593162021992935
6685.4288758626935,24.670498246828725
6134.437865268225,24.777862547816326
6456.96314814341,24.826984929075124
6808.205387313708,24.63704995025974
6831.849291633015,24.628056273858657
6493.685766626525,24.652232851246126
6936.4018819486855,24.551255058670762
6933.461098374093,24.509762561507763
5433.614868038248,25.009919519705537
7039.937267539062,24.54774546631836
6240.512861185311,24.68776440822869
6644.670594629891,24.647602244980245
6821.724247194021,24.534304364127856
6877.663780942853,24.469109463875526
6795.44412347847,24.52402489812918
6845.055304011744,24.582252480484634
6069.574701805599,24.731972742030518
5635.267257977977,24.842452261997234
6650.678784384666,24.636884161770922
6987.4463453905155,24.465805959363617
6369.748637669351,24.61541199711808
6635.886666027086,24.498575391238408
6949.137980486235,24.54064335909778
5707.353968442379,24.840759927943598
5871.791528477051,24.656885986773336
7141.307571472867,24.65490450901278
6546.483937616271,24.591849852693496
6252.793123537531,24.727593520413073
6031.183361007368,24.699007892555876
6345.29785496013,24.71193064682212
6569.933960870744,24.556324927521707
6411.245872363477,24.61394168757631
6776.026279902406,24.6964702412593
6193.864954854978,24.77116287595367
6470.597980340166,24.6546694758923
5980.365785850868,24.72000373852062
6583.045648217498,24.684677964365804
6777.320705541501,24.728262786661684
7385.937195791337,24.50456864786114
6374.298740473273,24.576029070825342
6585.877688597997,24.597265461234834
7127.131442832651,24.557201110834267
6706.477049701836,24.777439276845442
6922.162137791815,24.65864045904931
6458.150305375427,24.541203851271003
5521.933687604496,24.796821321932086
7022.182080613897,24.648356931587152
6660.094570819388,24.54545349553116
6502.588505309855,24.446795910983397
6208.675273818272,24.727171591745716
6781.070167036675,24.500844909954157
6429.454880796467,24.641815755222535
7171.27779962714,24.59663146934089
5907.30713559732,24.613515292292114
6416.912239543897,24.564092744744
7194.505361529627,24.52974281710504
6980.7596716137505,24.46129026246442
7100.345278347129,24.63842356431053
6545.00070982031,24.523500837202718
6947.777329316205,24.45346011538865
7079.254088606069,24.410252663776028
6725.086134892382,24.631359102227012
6443.271964224717,24.683450768762413
6344.911465772118,24.61752283650757
6330.240603852456,24.73406159538093
6349.16731935682,24.65119401850123
6161.731763946056,24.73094381174153
6305.113989131691,24.737966694159333
6917.959155806791,24.49475119633117
6826.869485720189,24.560374121307195
6998.734421551836,24.524263792683737
6716.01356944053,24.736030094573852
6571.177027199123,24.614179034874205
6422.552746960657,24.761353640423977
6696.03319976542,24.715007639415614
6467.717780573291,24.49151269869506
6579.042461371242,24.604668928350534
6309.901000155386,24.640678530770384
7095.423872105002,24.65916869585046
6332.67283178301,24.61577622682568
6147.974931915567,24.781291354790266
5709.626485300839,24.798062370077915
6302.76334162785,24.72266966387416
7232.26941533245,24.580976185514686
6444.03995079524,24.644245915387067
6143.849913020847,24.76703461099699
6248.810517584606,24.5972588248314
6519.0684480476275,24.67144481179086
7466.981327890713,24.539794097408663
6451.896401260589,24.74015933603084
6540.5079696355515,24.595253519514834
6736.738297881267,24.525005698404076
6493.900632724748,24.651712656372183
6540.758022827135,24.718939107182578
7092.702456926175,24.527294165601926
5774.897612804641,24.833658821580986
6870.348551637881,24.576109412772357
6263.147100964893,24.709576152092552
6731.360911960772,24.520594163449786
7318.095329944654,24.486642219666834
6742.753875201683,24.476242847703357
7031.6637073309275,24.491659376437482
7275.302774134962,24.387866078907592
6504.209831560569,24.648184046234313
5937.579793307872,24.73748942229788
6055.600661605848,24.68917780382553
6992.058111562151,24.56207725434302
7043.556035468559,24.554340395452094
6438.8139880927965,24.524594693179047
6726.144301095011,24.521782217656025
5840.088035058675,24.842417210426426
6176.396749599966,24.65866397401113
6458.179103988719,24.668680950096018
6929.528584981546,24.56199035954943
6808.628289350369,24.65796692265902
6998.8863424015335,24.600945761668193
6531.190115616339,24.561857784547776
6284.235673636398,24.657104226079106
6246.872949367991,24.797233667151414
6236.734910837624,24.720373103571454
6607.001268794288,24.635542848631978
6710.450135317566,24.59945209941063
6992.845722484395,24.56116663083761
6527.421166248848,24.62855768858519
6839.723037965157,24.61098413949982
6530.617340169871,24.615270111037177
6485.384210748081,24.6225230021239
7054.272686431115,24.451911157837927
6903.867454876873,24.622912185745673
7195.324304080214,24.63530241407544
6239.337602325518,24.79764534222509
6692.3141349457455,24.678777609102987
6716.314083283377,24.51874457654677
6282.3483561603925,24.690172231676026
6342.7415063967055,24.65940014266531
6193.113662335446,24.741107891874854
6865.192751854345,24.571634553254903
6053.030014822352,24.85033087912055
6327.300217059065,24.65204175938579
6244.4761985754785,24.749480943470463
6878.83284363972,24.583403180197536
6434.7089485142915,24.578331700526743
6733.869744484998,24.68229700111988
6809.838158619949,24.738607700760433
6604.976892953523,24.598823372275582
6263.217898996942,24.8474643200684
6846.209919122546,24.56380793882816
5792.100123407874,24.833893868582035
5627.341915015124,24.8091756533902
6568.888018442165,24.622891826289184
6958.568941685658,24.56024853875464
6254.908338267196,24.705038669647735
5910.855595757234,24.688489420829136
6467.818989176838,24.734328750670514
6597.632946764602,24.648371114120867
5968.204855930528,24.922870798014088
6370.439133877749,24.690413632099645
6405.61102671503,24.737263156919084
7500.0,24.572676565554204
6746.9599669325235,24.702011724831628
6864.270011085473,24.64907186341654
5669.857338967789,24.82854551465966
6623.697708195455,24.66511628406687
6464.661630270436,24.605674556613266
6269.422511962292,24.83248389949496
7100.614553334674,24.591545256734754
7414.265373325747,24.51298029474012
6878.822590658382,24.468011363533126
6996.422742074457,24.49678350395423
6717.700968307809,24.612592528097938
6429.598282540583,24.697342815911657
6254.421044955412,24.600947737500032
6689.535762434834,24.580512237722026
6258.881775353679,24.8358629502157
5869.345358489176,24.771630369257586
6578.658031557981,24.58289604482699
7117.793183219023,24.45111671675607
6271.329783423421,24.63992707470075
6596.67365101983,24.67706742641887
6666.609502402605,24.586992018077595
6786.618381960639,24.54228972642807
6439.234516404023,24.643910204841056
6484.542845607848,24.637107553052942
6591.810682044805,24.714941477729916
7037.541425524377,24.49642418042997
6791.178131375517,24.492851409473925
6079.589692027606,24.707671208647344
6114.4592793765705,24.613636587860373
5710.813118602385,24.758402502567108
6645.423089555948,24.529574017458895
6627.588775767195,24.683583738620356
6387.38794672566,24.777398600860796
6718.678694226834,24.507095544192545
5669.636024302415,24.95879385933863
6212.743683907206,24.771318522478968
7319.260248819548,24.489032197365443
6312.270245918075,24.638408936021175
7174.117654563922,24.407348260633043
6739.220199541111,24.54476671473824
6245.897569874483,24.657388997581723
6424.833877547161,24.712373822072628
5930.1995226667,24.79206880387727
6977.439532613976,24.67355353082378
6329.229329781621,24.583780805152657
6544.186426637614,24.661682776091403
6385.520950797355,24.725993589204563
6793.554186916032,24.624697215260717
6530.070365953505,24.697413364998937
6634.355353952314,24.657480623138724
6197.281059408111,24.684767807691152
6723.315964691813,24.642045306855284
6261.445557681271,24.766854005059347
7367.236226047623,24.48840024098985
7002.105227619322,24.492462291473736
6595.475222061642,24.619431149799276
6201.978561115829,24.660693445634514
6527.119720931727,24.52838039308658
6275.601546571512,24.693028521751454
6756.593044202794,24.63579641258393
6655.147829484605,24.664638321667386
6771.514244438138,24.64976550569438
6554.65114156693,24.55974409991893
6447.768125704813,24.64476019031806
6721.361442665884,24.601830517989985
5679.815875069026,24.84448779101629
6646.709877257261,24.54571891043193
6669.82162500369,24.62981513027709
5946.467200870113,24.84097137612255
6347.74124531944,24.779260914482
6785.8585644294035,24.459730088188092
7477.750451096715,24.657760041162362
6488.243112415645,24.570306109995183
6334.164601782123,24.797130463633508
6767.330409996233,24.631991920262376
6411.940874356311,24.69271567293551
6445.352810010291,24.69592458422116
6326.299940771923,24.661079561316548
6694.578886855666,24.597515876277427
6126.696754521536,24.72116759856771
6550.213436699996,24.61966132985249
6183.288039239829,24.80293406192656
6889.045770697057,24.546881741902347
6843.738688569175,24.631261597300732
6283.963956930707,24.70800602795092
6727.588458425636,24.59545831996973
6653.083438163457,24.59497888644434
6664.874194750429,24.56825052021717
6902.462184114384,24.545003195134232
6600.329067791454,24.583692399944603
6581.484149905573,24.536826583750692
6601.797343083149,24.51476053962543
