plume_height,log_mass
3000.0,24.635288842374557
3091.6218162957643,25.16997375794132
3269.132110887269,25.70471082204674
3269.132110887269,25.70471082204674
3364.730745138349,25.524657527235096
3530.221701696065,25.48860302990512
3677.424912163036,25.69322880500202
3819.302691838581,25.363689509316966
3982.306303633044,25.33175813684787
4201.853682823683,25.299133753984158
4414.885746932228,25.251086091010144
4560.568534163504,25.091929959206784
4751.278048276343,25.023097744075276
4892.8899214860285,25.088589102282615
5015.455509440844,24.992128575636404
5310.204984012459,24.84755876942204
5505.868995888026,24.828011337247148
5720.671016617044,24.788798103411676
5941.3096551627905,24.76763501904851
6100.169474915728,24.75239759830703
6100.169474915728,24.75239759830703
6114.813549776249,24.757436948269156
6114.813549776249,24.757436948269156
6136.005888094599,24.76887120400491
6136.005888094599,24.76887120400491
6117.767728182984,24.768814990721385
6117.767728182984,24.768814990721385
6117.767728182984,24.768814990721385
6117.767728182984,24.768814990721385
6117.767728182984,24.768814990721385
6117.767728182984,24.768814990721385
6117.767728182984,24.768814990721385
6122.42041881427,24.76880948193045
6122.42041881427,24.76880948193045
6125.6794193468995,24.768809018641686
6125.6794193468995,24.768809018641686
6125.6794193468995,24.768809018641686
6125.6794193468995,24.768809018641686
6125.6794193468995,24.768809018641686
6124.3924118207315,24.768522059243004
6124.3924118207315,24.768522059243004
6125.1988812375075,24.768525071556386
6125.1988812375075,24.768525071556386
6127.307574957435,24.768502434488617
6127.307574957435,24.768502434488617
6128.171450098821,24.768115617232564
6128.171450098821,24.768115617232564
6128.171450098821,24.768115617232564
6128.171450098821,24.768115617232564
6128.171450098821,24.768115617232564
6128.171450098821,24.768115617232564
6128.171450098821,24.768115617232564
6128.171450098821,24.768115617232564
6128.171450098821,24.768115617232564
6128.171450098821,24.768115617232564
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.175374742248,24.76813795966853
6128.173902609911,24.768138019444365
6128.173902609911,24.768138019444365
6128.174434576778,24.76813788265148
6128.173835740689,24.768137995105274
6128.173835740689,24.768137995105274
6128.060244363967,24.768123941781347
6127.881170896922,24.768328152081995
6127.881170896922,24.768328152081995
6127.881170896922,24.768328152081995
6127.881170896922,24.768328152081995
6127.881170896922,24.768328152081995
6127.881170896922,24.768328152081995
6127.881170896922,24.768328152081995
6127.881170896922,24.768328152081995
6127.881170896922,24.768328152081995
6127.881170896922,24.768328152081995
6127.881170896922,24.768328152081995
6127.881170896922,24.768328152081995
6127.881170896922,24.768328152081995
6127.881170896922,24.768328152081995
6127.881170896922,24.768328152081995
6127.881170896922,24.768328152081995
6127.881170896922,24.768328152081995
6127.881170896922,24.768328152081995
6127.881170896922,24.768328152081995
