10.000
18.000
15.000
51.000
55.330
43.670
14.000
3.670
1.330
1.000
0.900
0.400
0.400
0.240
1.000
1.000
1.000
0.900
0.900
0.900
0.400
1.250
1.500
3.500
6.000
11.500
4.750
2.000
6.670
0.900
2.000
4.000
14.250
32.000
15.000
5.500
59.250
5.000
8.250
3.670
2.500
20.000
42.250
20.000
17.330
26.000
15.000
11.000
0.800
0.300
0.300
1.670
4.000
55.000
150.000
180.000
43.000
12.000
50.000
20.000
18.000
1.000
3.000
