plume_height,log_mass
3750.0,23.7189981105004
4032.2772583617802,24.007267923502415
4187.072888341173,24.217927816459234
4187.072888341173,24.217927816459234
4187.072888341173,24.217927816459234
4405.626215276479,24.267109750295276
4405.626215276479,24.267109750295276
4405.626215276479,24.267109750295276
4349.618744878679,24.643225227225575
4349.618744878679,24.643225227225575
4349.618744878679,24.643225227225575
4427.8618138898455,24.960247864602938
4427.8618138898455,24.960247864602938
4427.8618138898455,24.960247864602938
4516.666523717228,25.367092519524775
4642.612829319214,25.32252702142068
4813.976044910213,25.23540271675774
4813.976044910213,25.23540271675774
4813.976044910213,25.23540271675774
4865.20066018278,24.98795172350784
4865.20066018278,24.98795172350784
4875.01384564068,25.01153560664458
4875.01384564068,25.01153560664458
4875.01384564068,25.01153560664458
4875.01384564068,25.01153560664458
4875.01384564068,25.01153560664458
4875.01384564068,25.01153560664458
4995.374989404665,24.990852220235166
5119.590055202492,25.07320614084063
5119.590055202492,25.07320614084063
5119.590055202492,25.07320614084063
5119.590055202492,25.07320614084063
5119.590055202492,25.07320614084063
5082.648764902499,24.960018851446996
5082.648764902499,24.960018851446996
5082.648764902499,24.960018851446996
5082.648764902499,24.960018851446996
5246.614179394156,24.74808972484346
5295.372735801387,24.758252266927983
5295.372735801387,24.758252266927983
5295.372735801387,24.758252266927983
5295.372735801387,24.758252266927983
5295.372735801387,24.758252266927983
5295.372735801387,24.758252266927983
5295.372735801387,24.758252266927983
5295.372735801387,24.758252266927983
5295.372735801387,24.758252266927983
5295.372735801387,24.758252266927983
5295.372735801387,24.758252266927983
5295.372735801387,24.758252266927983
5409.623462618486,24.683344109045454
5340.342611280879,24.982779945419
5340.342611280879,24.982779945419
5448.746979295928,24.793147699765605
5651.320501189235,24.953287199356616
5884.633318523758,24.91799005956802
5884.633318523758,24.91799005956802
5884.633318523758,24.91799005956802
5884.633318523758,24.91799005956802
5884.633318523758,24.91799005956802
5884.633318523758,24.91799005956802
6075.297077857415,24.793738118079347
6075.297077857415,24.793738118079347
6075.297077857415,24.793738118079347
6042.742449675164,24.719888456387324
6006.017952182177,24.804859216458617
6131.103844569882,24.944762489523423
6319.162112957319,24.82440597396256
6319.162112957319,24.82440597396256
6280.009793718291,24.76251895996283
6280.009793718291,24.76251895996283
6280.009793718291,24.76251895996283
6280.009793718291,24.76251895996283
6280.009793718291,24.76251895996283
6163.90057412121,24.694936787334704
6163.90057412121,24.694936787334704
6163.90057412121,24.694936787334704
6163.90057412121,24.694936787334704
6163.90057412121,24.694936787334704
6163.90057412121,24.694936787334704
6163.90057412121,24.694936787334704
6027.091435111037,24.82108273654228
6027.091435111037,24.82108273654228
6027.091435111037,24.82108273654228
6027.091435111037,24.82108273654228
6027.091435111037,24.82108273654228
6027.091435111037,24.82108273654228
6027.091435111037,24.82108273654228
6027.091435111037,24.82108273654228
6027.091435111037,24.82108273654228
6111.5371180544125,24.69645006790238
6022.666815851298,24.82534367229853
6022.666815851298,24.82534367229853
6022.666815851298,24.82534367229853
6368.704399541523,24.80215533313071
6368.704399541523,24.80215533313071
6651.5989523067265,24.839771937667127
6651.5989523067265,24.839771937667127
6651.5989523067265,24.839771937667127
6651.5989523067265,24.839771937667127
6651.5989523067265,24.839771937667127
6651.5989523067265,24.839771937667127
6876.366768331932,24.6422908503643
6772.809220255955,24.663824490876827
6772.809220255955,24.663824490876827
6772.809220255955,24.663824490876827
6772.809220255955,24.663824490876827
6772.809220255955,24.663824490876827
6772.809220255955,24.663824490876827
6772.809220255955,24.663824490876827
6772.809220255955,24.663824490876827
6624.310386496347,24.646171260904055
6624.310386496347,24.646171260904055
6624.310386496347,24.646171260904055
6470.4364389761995,24.779346147340462
6385.64676196918,24.856330468312482
6385.64676196918,24.856330468312482
6385.64676196918,24.856330468312482
6159.391794044394,24.829484757521946
6081.407427680058,24.776638276422197
6081.407427680058,24.776638276422197
6081.407427680058,24.776638276422197
6081.407427680058,24.776638276422197
6081.407427680058,24.776638276422197
6081.407427680058,24.776638276422197
6081.407427680058,24.776638276422197
6081.407427680058,24.776638276422197
6081.407427680058,24.776638276422197
6081.407427680058,24.776638276422197
6081.407427680058,24.776638276422197
6243.996888383056,24.645590507669446
6243.996888383056,24.645590507669446
6480.386365909572,24.69287590386499
6535.036496654771,24.807431530012817
6535.036496654771,24.807431530012817
6659.526540128278,24.615314840869083
6735.5239958324255,24.79261422717131
6735.5239958324255,24.79261422717131
6735.5239958324255,24.79261422717131
6735.5239958324255,24.79261422717131
6735.5239958324255,24.79261422717131
6735.5239958324255,24.79261422717131
6735.5239958324255,24.79261422717131
6735.5239958324255,24.79261422717131
6735.5239958324255,24.79261422717131
6735.5239958324255,24.79261422717131
6735.5239958324255,24.79261422717131
6735.5239958324255,24.79261422717131
6735.5239958324255,24.79261422717131
6735.5239958324255,24.79261422717131
6735.5239958324255,24.79261422717131
6910.808600197249,24.723509508933336
6910.808600197249,24.723509508933336
6910.808600197249,24.723509508933336
6893.812874965783,24.84173997759773
6893.812874965783,24.84173997759773
6893.812874965783,24.84173997759773
6893.812874965783,24.84173997759773
6900.570766789957,24.717181859873303
6900.570766789957,24.717181859873303
6900.570766789957,24.717181859873303
6900.570766789957,24.717181859873303
6900.570766789957,24.717181859873303
6714.145073166446,24.62036006772153
6714.145073166446,24.62036006772153
6714.145073166446,24.62036006772153
6714.145073166446,24.62036006772153
6714.145073166446,24.62036006772153
6948.696301214522,24.618527519849565
7294.218954602369,24.52530102375782
7294.218954602369,24.52530102375782
7294.218954602369,24.52530102375782
7550.948070182017,24.617308123246822
7550.948070182017,24.617308123246822
7550.948070182017,24.617308123246822
7550.948070182017,24.617308123246822
7604.922763170952,24.667316064793756
7440.342132068447,24.510207409536974
7440.342132068447,24.510207409536974
7440.342132068447,24.510207409536974
7440.342132068447,24.510207409536974
7440.342132068447,24.510207409536974
7440.342132068447,24.510207409536974
7440.342132068447,24.510207409536974
7440.342132068447,24.510207409536974
