plume_height,log_mass
7500.0,23.942141661814613
7079.490174700799,24.266880503799513
7415.238163262307,24.482895175695813
7415.238163262307,24.482895175695813
7415.238163262307,24.482895175695813
7415.238163262307,24.482895175695813
7415.238163262307,24.482895175695813
8169.551972139694,24.460088244539186
8169.551972139694,24.460088244539186
8169.551972139694,24.460088244539186
8169.551972139694,24.460088244539186
7925.402777115474,24.417639477412447
7925.402777115474,24.417639477412447
7925.402777115474,24.417639477412447
7802.878387782902,24.181578584941075
7507.806332112424,24.408614407248514
7483.587384399946,24.447420018104932
7483.587384399946,24.447420018104932
7483.587384399946,24.447420018104932
7483.587384399946,24.447420018104932
7483.587384399946,24.447420018104932
7483.587384399946,24.447420018104932
7483.587384399946,24.447420018104932
7483.587384399946,24.447420018104932
7483.587384399946,24.447420018104932
7483.587384399946,24.447420018104932
7483.587384399946,24.447420018104932
7483.587384399946,24.447420018104932
7721.247717713495,24.44074838659531
7721.247717713495,24.44074838659531
7721.247717713495,24.44074838659531
7721.247717713495,24.44074838659531
7721.247717713495,24.44074838659531
7721.247717713495,24.44074838659531
7664.169252588245,24.457843096830725
7664.169252588245,24.457843096830725
7664.169252588245,24.457843096830725
7664.169252588245,24.457843096830725
7714.964080050921,24.413813292594366
7714.964080050921,24.413813292594366
7714.964080050921,24.413813292594366
7714.964080050921,24.413813292594366
7714.964080050921,24.413813292594366
7714.964080050921,24.413813292594366
7714.964080050921,24.413813292594366
7714.964080050921,24.413813292594366
7714.964080050921,24.413813292594366
7714.964080050921,24.413813292594366
7714.964080050921,24.413813292594366
8105.556831805212,24.219959952400526
8105.556831805212,24.219959952400526
7786.29472949205,24.526374594988706
7831.473164311775,24.348505518919925
7831.473164311775,24.348505518919925
7831.473164311775,24.348505518919925
7831.473164311775,24.348505518919925
7831.473164311775,24.348505518919925
7831.473164311775,24.348505518919925
8218.33739367264,24.24923662236507
8522.55756531208,24.212551384878587
8522.55756531208,24.212551384878587
8408.334807524636,24.296281030826172
