#HEIGHT SPEED DIRECTION
133.555511 3.747647 276.255829
352.033234 3.875960 276.490417
575.677979 3.751777 276.934174
804.249573 3.230516 279.792236
1038.422607 2.491595 285.748169
1524.208862 1.474947 316.661682
2034.977051 1.471372 13.489655
2573.837402 2.861276 48.754333
3144.502197 4.497694 61.464111
3751.558594 6.202657 67.427460
4399.814453 7.537201 70.555878
5094.978027 8.532039 74.007965
5844.546387 9.906599 76.262299
6658.576660 12.120852 76.530396
7550.084961 14.933415 76.840515
8537.000000 18.499969 76.643402
9643.583984 22.253996 77.741638
10904.041016 25.281168 81.248840
12373.488281 28.163361 86.321289
14156.896484 30.513725 87.952240
16523.925781 22.258425 85.072723
18597.152344 7.776502 63.210297
20608.589844 5.480217 294.838470
23750.427734 11.828302 265.807709
26342.642578 12.620038 260.652069
30952.619141 11.286728 259.274475
35804.257812 12.120381 254.688766
48123.226562 15.578297 278.676758
