#HEIGHT SPEED DIRECTION
148.015518 1.595613 297.204437
364.146698 1.683570 296.495117
586.259155 1.477974 292.915039
813.683716 1.116984 297.445496
1046.778564 0.768222 302.929382
1285.964111 0.845130 317.810669
1532.191284 0.648530 343.156097
1784.874634 0.536623 49.224243
2044.268921 1.467409 99.254639
2310.742676 2.079970 97.832672
2584.731934 2.486445 98.453064
3156.711426 4.460543 104.961853
3763.738525 7.580729 103.814423
4410.235840 10.828455 105.092499
5102.305176 13.775934 105.936340
5848.387207 15.646541 102.305634
6659.103516 17.814981 93.212433
7547.691406 19.650238 82.433899
8529.742188 22.245192 87.021942
9636.349609 36.644249 97.581268
10912.132812 42.305531 87.791656
11624.524414 41.386871 79.389771
12398.778320 40.067532 75.626831
13248.875000 38.686218 84.951141
14194.312500 39.727886 97.993774
15272.855469 30.943787 86.791992
16558.031250 26.643806 81.803925
18632.095703 11.980757 79.523956
20680.441406 1.646841 122.388489
23893.562500 8.720977 242.879745
26541.056641 4.822531 221.737595
31211.027344 13.641031 287.815674
33682.195312 14.110850 228.527725
36053.675781 14.691691 260.460266
39840.382812 11.049568 270.867706
42932.871094 9.964616 256.656525
48309.582031 19.834679 249.697433
