#HEIGHT SPEED DIRECTION
138.722702 0.705574 293.425537
354.694672 0.813734 287.230316
576.657898 0.601269 268.646362
803.899658 0.339006 251.867310
1036.879272 0.332112 161.996948
1276.011475 0.376434 172.318726
1522.186157 0.632429 190.443039
1774.762085 0.511661 175.639282
2033.988403 1.051438 124.822296
2300.225098 1.003763 114.034363
2573.732178 1.127864 103.463959
3144.192871 2.610115 103.288422
3748.947510 4.409946 107.423615
4392.431641 6.576927 109.975861
5081.208496 8.680108 111.082458
5824.858887 11.522133 108.115326
6636.413574 15.730252 98.355835
7527.941895 20.771532 99.874664
8518.252930 32.244556 99.165802
9634.406250 38.463821 91.070740
10907.543945 37.954842 96.846313
11617.047852 38.452274 95.606598
12387.368164 36.026760 94.359985
13234.699219 33.541897 90.087585
14181.385742 34.918655 86.747986
15261.703125 35.585415 98.222107
16536.781250 22.959887 99.287964
18606.636719 7.953775 52.857971
20639.306641 6.216733 216.731934
23872.841797 11.369567 264.244537
26522.302734 6.363061 266.973846
31201.111328 18.175886 264.035767
33640.042969 13.500198 260.788635
36005.210938 11.107414 298.790497
39827.863281 6.592699 280.275757
42914.007812 7.103151 235.661041
48251.050781 19.967907 251.268997
