#HEIGHT SPEED DIRECTION
91.139999 3.846166 257.365448
317.847107 5.681400 257.496704
550.566650 6.065035 256.726562
787.371460 6.285991 255.919617
1028.766113 6.469310 255.120361
1275.092407 6.644243 254.239151
1526.432861 6.862908 253.250458
1783.053223 7.139870 251.494324
2045.247925 7.547961 249.499023
2313.423828 8.149203 247.065857
2588.351807 8.569784 247.494247
3162.737549 6.761174 236.475311
3772.767822 3.230083 241.874176
4424.873047 1.476207 358.604004
5123.067383 3.185777 46.192963
5875.684570 9.193958 85.827637
6695.389648 11.192247 76.116882
7591.474609 12.429017 83.118835
8579.619141 16.224768 65.541687
9684.852539 24.136408 60.958649
10946.266602 20.847370 69.983185
11650.773438 19.015266 85.676331
12418.178711 19.040178 97.421783
13264.476562 20.396925 89.232697
14217.007812 22.834082 93.334412
15307.705078 17.630798 84.361267
16592.107422 10.637967 82.844086
18608.611328 1.482958 219.810226
20617.466797 8.016811 302.105743
23834.552734 18.993416 274.799500
26467.117188 17.440773 279.254944
31122.429688 6.010026 237.083710
33554.011719 7.067715 253.002487
35965.207031 7.052044 236.037140
39773.960938 12.276444 295.183319
42835.757812 7.998654 321.046875
48194.507812 24.316374 94.251831
