#HEIGHT SPEED DIRECTION
125.093735 1.764396 289.959167
341.260956 1.855835 288.098358
563.695923 1.705703 274.761536
791.630798 1.441260 266.701355
1025.486694 1.107605 238.987930
1265.662231 1.373490 233.430649
1513.137695 1.359390 225.399567
1766.904053 1.243352 179.222473
2027.340332 1.926055 143.646790
2294.727051 2.540655 134.343201
2569.484619 2.517895 135.143372
3143.091064 3.886364 131.523132
3750.577148 6.426940 127.102936
4396.623535 9.445655 122.409546
5087.928711 12.065446 115.194519
5834.546875 14.352311 104.868652
6647.736328 16.760050 95.016724
7539.112305 20.487638 95.313629
8527.330078 31.201031 98.665314
9646.488281 39.732338 86.592865
10918.261719 39.633610 79.479431
11627.027344 40.658863 77.956940
12400.079102 42.211784 84.403259
13247.396484 41.127193 88.859894
14189.728516 38.292770 91.894623
15270.146484 34.333546 79.464081
16549.394531 24.769581 81.800720
18619.542969 5.962613 126.666626
20657.412109 6.664520 335.348419
23880.267578 10.511595 288.679321
26522.542969 7.046421 242.319412
31209.847656 10.733308 266.474579
33679.730469 3.911556 265.485840
36071.914062 8.788882 242.625061
39852.406250 10.632217 280.381775
42995.468750 15.179299 301.740692
48440.472656 15.895420 277.474640
