#HEIGHT SPEED DIRECTION
43.116470 5.264457 263.959229
269.683655 8.026153 262.344482
504.429108 8.706183 260.720703
743.109619 8.816206 259.462677
986.397156 8.904531 258.127380
1234.714966 9.025761 256.447052
1488.113892 9.109520 254.475204
1746.844971 9.140532 251.886749
2011.279907 9.202065 247.996246
2281.602295 9.162974 243.554138
2558.509766 9.048268 237.110626
3136.829834 7.579752 248.792023
3752.701904 7.161494 244.696991
4407.892578 8.636758 245.210175
5109.602051 6.291821 273.788391
5865.509766 4.687332 310.907654
6683.661133 2.943081 340.083710
7577.815430 5.192713 30.329590
8563.908203 11.939775 32.508484
9675.206055 13.150812 45.553955
10941.463867 21.059837 116.515076
11652.574219 30.882652 116.561493
12428.168945 27.226904 103.032166
13279.333984 23.779741 85.072754
14226.577148 22.930443 70.133270
15304.053711 17.454718 87.404602
16572.378906 11.020132 72.816528
18592.443359 5.186977 138.879211
20598.312500 7.324832 272.859894
23798.179688 10.984216 274.795563
26428.931641 16.227564 285.407990
31065.781250 7.234026 236.266205
33576.007812 2.305626 343.226440
35975.500000 7.689810 263.880585
39715.429688 18.238230 256.418030
42857.589844 3.450655 137.080994
48276.468750 27.323977 73.752533
