#HEIGHT SPEED DIRECTION
78.049118 1.071969 17.714691
302.927460 1.929494 353.641479
534.459045 2.503488 337.490540
770.417542 3.458152 310.667236
1011.295654 4.771461 294.845520
1257.403442 5.983203 285.160583
1508.770142 6.473601 278.368591
1765.620117 6.172416 270.568146
2028.346558 5.432448 260.544312
2297.319824 4.850386 245.051666
2572.932617 4.925495 232.745514
3147.579346 4.431924 232.922592
3759.083008 2.174860 188.875366
4409.720703 2.921393 134.820618
5105.351562 5.882763 119.492310
5856.210938 9.773416 107.708252
6674.677246 11.820996 98.357025
7575.622070 12.653838 99.436981
8570.447266 14.523482 118.831635
9683.619141 19.827339 120.254883
10958.525391 22.345505 122.010437
11669.942383 20.634235 110.040894
12442.349609 18.535578 95.586975
13289.602539 17.441767 89.938507
14233.785156 14.242496 76.455750
15307.954102 12.680960 64.891052
16575.376953 8.836160 104.200226
18635.519531 2.635178 296.465759
20629.869141 3.267998 284.170105
23826.048828 20.461262 283.111023
26447.867188 18.097740 282.771240
31099.238281 13.365949 246.764801
33581.015625 10.326994 266.646362
35956.109375 16.398355 259.180817
39715.968750 5.611333 287.929199
42812.843750 11.220562 41.065887
48243.785156 23.631693 113.851410
