#HEIGHT SPEED DIRECTION
136.952545 0.990710 319.162964
353.051270 1.073406 319.780487
575.245422 1.053889 321.738007
802.893494 0.960152 322.726807
1036.432617 0.871728 323.361755
1276.254639 0.792423 305.933655
1523.178589 0.503587 309.307526
1776.410889 0.417997 101.470886
2036.220825 1.052523 100.323059
2303.022217 1.670095 98.572418
2577.138916 2.099850 104.287201
3149.120117 3.982907 115.919006
3755.572510 7.662445 117.322662
4401.441406 11.434704 114.451965
5093.342285 13.771090 110.283844
5839.781738 14.834192 105.147644
6652.034180 16.563232 99.479248
7542.821777 19.755651 98.221893
8531.230469 31.467352 97.633667
9650.078125 39.446957 87.208923
10923.413086 38.162598 73.082764
11631.227539 36.805656 69.357452
12404.375000 38.304630 81.947510
13253.199219 40.138931 91.361755
14195.650391 41.244686 98.992157
15274.672852 34.605404 82.774323
16553.378906 25.668806 81.725098
18623.191406 6.260236 128.963196
20662.625000 5.900662 303.084534
23880.427734 7.994109 266.623718
26528.650391 6.659817 281.421753
31211.371094 17.525372 276.503876
33661.871094 12.217067 296.344727
36054.953125 6.155682 229.349213
39842.937500 8.308964 284.669189
42954.917969 15.679176 293.462158
48363.644531 17.589096 300.102936
