#HEIGHT SPEED DIRECTION
94.510910 4.842300 254.594635
321.170349 7.185379 254.903824
553.730591 7.644863 254.350037
790.414490 7.911114 253.587601
1031.696899 8.109236 252.901550
1277.920898 8.340473 252.103790
1529.164795 8.545361 251.222137
1785.699707 8.844382 249.726776
2047.852661 9.269316 247.935242
2316.235840 9.781597 247.677765
2592.284180 8.409030 252.108719
3168.532227 5.917033 243.315369
3780.655518 3.697449 260.215515
4433.240234 1.999490 235.213837
5131.690918 1.399637 339.408905
5884.143066 4.805090 345.996338
6699.627930 0.574402 192.262360
7595.332031 10.537474 87.885742
8589.041992 12.409553 62.585083
9699.112305 14.437420 62.505493
10964.541992 17.299112 55.539032
11670.906250 17.965757 22.494965
12439.581055 21.476954 32.202332
13287.764648 22.508022 71.020172
14236.242188 21.775436 80.664764
15328.510742 21.235819 68.112976
16617.085938 11.350477 87.751953
18614.908203 2.708910 241.129440
20616.648438 9.463706 274.483826
23833.275391 17.684418 267.036438
26444.472656 16.967056 279.804016
31112.226562 3.756871 136.401550
33595.339844 5.200040 189.136612
35972.425781 12.030046 264.341034
39744.070312 11.558945 312.949219
42844.304688 3.702928 45.036621
48180.269531 15.618719 89.329987
