#HEIGHT SPEED DIRECTION
132.111374 1.837021 317.292603
348.192627 1.825913 317.776794
570.401367 1.505358 315.150757
797.955383 1.437409 320.582550
1031.244995 1.227786 330.096924
1270.682251 1.176744 339.286438
1517.251709 1.055146 33.850861
1770.292847 1.603468 78.589691
2030.259766 2.240911 86.776550
2297.447998 2.745548 92.172089
2572.210205 3.330011 98.538879
3145.853027 5.638204 108.246918
3754.601074 9.097345 108.191254
4402.232422 12.848536 105.232361
5094.616211 15.994847 101.854797
5840.100098 16.783207 97.323273
6649.776367 16.678009 90.407227
7537.018066 19.618128 84.277771
8519.158203 20.651142 87.443237
9621.637695 33.488483 99.150757
10896.650391 42.490280 88.680786
11609.227539 41.974316 80.296967
12384.188477 40.753605 75.906464
13235.096680 39.964497 83.931213
14179.720703 41.569740 96.998596
15258.626953 31.479816 88.829834
16549.607422 23.965902 80.750092
18623.060547 11.152420 73.835876
20666.031250 1.687443 102.971710
23892.576172 7.544092 268.468994
26542.404297 3.796679 257.837921
31195.582031 15.056380 280.774902
33695.789062 9.375131 247.304352
36073.289062 14.010036 242.959534
39850.367188 12.540151 269.209747
42937.867188 13.510647 279.282288
48392.097656 12.852283 250.894745
