#HEIGHT SPEED DIRECTION
133.931732 3.763856 288.166687
350.023804 3.955001 288.142883
572.149414 3.714449 284.889069
799.723572 3.280674 283.114807
1033.109375 2.868678 279.617554
1272.646851 2.744659 278.436676
1519.306030 3.587944 283.740509
1771.860596 2.306020 280.791840
2030.824341 0.582465 243.855453
2296.608398 0.801868 154.499268
2569.992676 0.524501 143.284912
3141.079590 2.258774 129.194885
3747.675781 4.833910 127.438660
4394.936523 8.404652 123.401672
5089.185059 11.610376 114.357605
5838.891113 14.490587 96.509308
6653.077148 18.630299 81.524292
7541.520020 22.672258 75.243103
8519.644531 21.774647 80.663788
9617.131836 29.962049 98.107117
10882.541992 47.463062 94.924591
11595.487305 50.703976 91.877502
12369.558594 49.630890 87.262024
13218.245117 49.106121 84.381165
14162.299805 48.120129 90.308746
15235.694336 42.834259 94.672913
16522.027344 22.787497 98.151764
18605.609375 9.646516 116.187439
20657.638672 4.813441 323.256927
23885.208984 5.059941 237.878311
26514.453125 9.776538 276.046936
31171.246094 11.172009 280.827667
33649.585938 9.608543 271.139465
36041.886719 7.047593 273.884155
39805.687500 8.820388 318.646057
42875.832031 12.777431 318.433380
48260.390625 18.549019 297.986481
