#HEIGHT SPEED DIRECTION
69.967789 1.453764 16.733459
294.878052 2.709380 355.872406
526.730896 3.549560 341.015747
762.977356 4.625273 314.030365
1004.235413 6.192372 295.202454
1250.825195 7.540422 283.272827
1502.775635 8.139457 273.824127
1760.280884 8.048789 262.031921
2023.727539 7.837023 246.027588
2293.539307 8.048017 227.846924
2570.126465 8.826827 211.983200
3145.103516 9.105206 199.102386
3754.999023 2.656469 208.563614
4408.319336 2.528645 62.103851
5106.933105 5.134462 85.883087
5860.316895 10.598040 93.570160
6681.325684 10.866479 88.503235
7578.381836 14.219022 87.530914
8567.293945 19.456884 77.588989
9676.098633 21.974489 75.469543
10939.551758 18.359058 86.705658
11644.082031 19.325872 100.668488
12415.988281 21.228384 95.509644
13269.296875 19.846348 89.705017
14221.838867 22.396368 96.031952
15309.533203 16.716373 100.393494
16593.042969 12.223873 62.882538
18616.173828 3.759621 215.049362
20607.492188 3.074987 282.680756
23824.001953 15.405136 275.035583
26448.972656 16.844915 280.595459
31096.085938 10.551169 258.920837
33585.085938 5.646951 231.445984
35997.453125 6.985944 247.417389
39715.261719 6.313957 290.520569
42786.292969 7.645000 82.544678
48261.460938 27.749422 95.415802
