#HEIGHT SPEED DIRECTION
142.813065 5.613575 256.819122
361.384033 5.796565 258.413940
584.947632 5.726746 260.104767
813.523804 5.204351 265.753937
1047.596313 4.484210 273.983276
1533.158691 3.299599 296.390869
2043.794556 2.387285 343.274109
2582.602783 3.557853 25.147156
3152.872314 5.035114 40.899506
3758.975342 6.391582 52.266754
4406.092773 7.684575 59.225769
5099.918945 8.923685 64.456818
5848.155762 10.334249 67.754089
6660.959961 12.474611 70.120300
7551.268066 14.850696 71.677643
8536.275391 17.812559 74.201355
9640.090820 21.178957 77.044861
10897.278320 24.603279 81.482544
12362.367188 28.032558 85.889404
14140.346680 30.448036 86.754456
16512.562500 21.647472 82.173492
18591.101562 6.822390 61.586731
20599.847656 5.442096 277.675415
23732.824219 10.767635 259.865540
26316.996094 11.703522 259.298645
30913.947266 10.990413 272.614044
35759.414062 11.904244 274.020752
48022.027344 17.237310 255.398209
