#HEIGHT SPEED DIRECTION
103.073868 3.637483 249.297089
326.329681 7.608945 247.500244
555.208862 9.746070 244.331161
788.389465 11.491190 240.375305
1026.541382 12.868619 238.075836
1270.391724 12.616907 236.547760
1520.077637 11.415933 233.365646
1775.864380 10.039519 228.100037
2038.020508 8.701108 220.711105
2306.851318 7.572871 212.273926
2582.565674 6.896157 207.398849
3156.846680 6.017070 217.945892
3768.137451 2.754977 297.840088
4420.101074 2.786358 344.416199
5117.473633 3.094184 359.887177
5869.382812 6.000166 32.910065
6689.256348 4.249198 60.189331
7585.005859 10.978573 102.040375
8577.215820 13.122544 74.858643
9683.952148 16.672499 49.147888
10944.463867 23.044106 30.427063
11652.605469 27.049519 41.087982
12422.577148 27.234152 48.467499
13270.455078 25.064081 56.749725
14221.188477 22.229998 69.175446
15305.425781 18.991241 81.525238
16589.294922 9.464351 108.416656
18607.439453 3.555794 314.717529
20603.078125 4.381818 273.181427
23808.068359 17.756510 274.316345
26457.560547 16.726162 272.269470
31119.210938 12.095757 253.058136
33598.738281 4.909470 311.078156
35960.296875 6.847107 288.943481
39692.199219 4.985904 213.341171
42797.437500 8.306705 158.975525
48195.542969 19.222015 119.364929
