#HEIGHT SPEED DIRECTION
71.889694 3.028910 250.089386
293.790771 6.882574 249.041916
522.085754 9.846731 245.284851
754.736755 12.072574 242.027969
992.363525 14.230637 242.045105
1235.890015 16.418861 246.975525
1485.578735 16.611813 250.818909
1741.711670 15.737917 252.863190
2004.864014 13.959302 254.885620
2275.663086 11.537949 257.085663
2554.464355 9.152976 258.887390
3136.644043 5.921624 255.574371
3752.963135 5.491762 267.615570
4407.629395 6.215309 282.966431
5106.246582 8.250594 276.185242
5858.621582 10.955229 289.443146
6678.206055 6.923074 331.507751
7575.526367 4.957875 34.095276
8562.145508 7.726902 60.577209
9661.750000 4.069100 130.702148
10927.258789 20.391890 128.331604
11635.346680 26.509968 126.745819
12408.013672 26.896223 121.338440
13261.368164 29.385721 111.844116
14214.298828 25.730717 93.758667
15294.928711 22.932875 113.330200
16565.732422 10.465623 94.052917
18576.230469 7.428816 323.570038
20572.357422 3.463395 216.008011
23757.882812 16.210527 265.477600
26416.917969 17.007648 258.096985
31079.490234 5.267440 273.618835
33525.937500 7.905668 299.714996
35909.718750 9.365566 299.463959
39709.132812 16.690403 270.887817
42833.609375 2.115401 128.063721
48254.886719 15.218671 91.584991
