#HEIGHT SPEED DIRECTION
98.757874 1.477516 268.665527
320.863037 3.884012 254.998398
548.711853 5.815458 241.170395
781.058350 7.700588 234.114883
1018.474426 10.282771 236.792114
1261.705200 11.645013 242.090530
1511.041992 11.243451 245.919800
1766.677490 10.087247 247.026276
2028.761597 8.600715 245.608109
2297.545410 7.062033 241.716156
2573.214844 6.051661 236.191406
3147.098633 6.036256 231.027161
3757.726318 2.041591 222.694519
4409.476074 0.971091 352.717834
5107.210449 3.207393 43.118256
5858.806152 8.577838 64.271820
6678.512695 8.259418 56.427032
7575.691406 13.141617 84.713959
8566.432617 16.317987 66.304443
9671.293945 20.982121 59.760040
10931.543945 24.823444 52.393127
11636.245117 25.737633 50.890106
12401.597656 27.595266 56.166443
13246.833984 25.332232 64.170898
14198.126953 21.318508 78.803040
15285.705078 18.312750 76.792236
16572.587891 6.709672 91.714752
18584.193359 1.194400 297.986450
20579.560547 4.435381 256.152283
23792.906250 16.284365 273.963257
26421.193359 21.500912 271.777100
31071.503906 4.122508 312.960693
33514.972656 6.045179 195.939911
35859.812500 6.059630 270.393280
39645.996094 5.294634 219.124222
42725.875000 7.375579 233.698242
48037.781250 23.128323 99.301270
