#HEIGHT SPEED DIRECTION
84.892593 2.413544 282.738342
307.459717 5.214550 280.460815
536.062439 6.288315 268.748138
769.032898 6.498443 251.939697
1007.111938 6.524351 232.260223
1250.779907 6.501560 222.144333
1500.208252 6.152228 219.789322
1755.862915 5.572221 221.005386
2018.181885 5.058029 222.386536
2287.413330 5.117943 223.538925
2563.870117 5.804599 225.583527
3140.280029 6.454333 245.806015
3751.345947 6.422618 258.772461
4402.782715 7.303928 261.287628
5100.935547 6.562840 277.064911
5852.527344 1.445610 252.913834
6666.288086 5.255884 118.952820
7560.252930 9.321457 84.847534
8552.277344 4.426124 33.291534
9662.264648 13.479923 127.406067
10932.320312 21.058422 96.256470
11645.168945 19.113665 72.072083
12418.946289 20.046701 47.542877
13268.350586 23.609888 28.669312
14212.452148 22.540281 37.824280
15288.235352 16.955191 66.053802
16571.152344 12.624061 103.714355
18587.138672 4.165332 348.150543
20563.896484 3.095808 272.207184
23735.812500 15.559855 269.624268
26376.638672 15.074825 274.317383
31074.513672 2.070128 287.121033
33518.164062 1.971608 284.240662
35884.257812 4.957120 332.007172
39629.250000 12.276995 256.911224
42783.843750 4.313311 259.276459
48150.691406 26.501175 110.496185
