#HEIGHT SPEED DIRECTION
74.894966 1.696943 15.786255
300.595001 2.966253 356.070404
533.253723 2.952605 337.264740
770.350891 3.960370 307.558960
1012.376221 5.492286 291.393005
1259.712402 6.999569 282.184357
1512.380615 8.068789 276.270752
1770.562256 8.600427 271.106445
2034.524048 8.517671 265.133820
2304.526855 7.852493 256.050140
2581.031982 7.368807 242.752197
3155.900635 8.662556 224.569977
3766.310547 7.900197 221.210831
4417.744141 3.694662 226.019394
5115.397949 0.536896 50.496857
5867.325684 0.659542 108.055420
6681.827148 8.474895 133.581451
7577.612305 11.693315 87.434204
8571.696289 8.167731 56.407410
9683.923828 12.744596 101.014893
10957.689453 18.058681 67.059937
11668.040039 18.289680 47.957458
12438.741211 20.652201 21.719299
13286.829102 15.719395 26.109100
14233.386719 14.022892 71.953918
15312.462891 13.487983 73.640381
16599.658203 12.043940 68.289368
18605.316406 4.893004 219.048126
20617.986328 6.823993 309.455994
23784.960938 13.583892 289.360779
26413.671875 17.230042 272.403015
31081.488281 2.537256 255.300323
33575.855469 3.963279 307.234100
35965.019531 3.659855 221.448303
39701.636719 13.386416 300.748962
42762.492188 1.372084 93.496094
48190.089844 22.427332 97.739380
