#HEIGHT SPEED DIRECTION
128.685455 2.687386 300.798706
347.039642 2.708318 300.699554
570.499695 2.557834 301.407806
798.821838 2.121107 305.696350
1032.573486 1.562376 314.862701
1517.320312 0.995481 15.562073
2026.904297 2.209219 58.478790
2564.515625 3.924399 67.175873
3134.209473 5.784627 68.773224
3740.421875 7.400651 68.989594
4388.690430 8.661275 70.502319
5084.261719 9.766006 73.837769
5834.217285 10.816880 76.157135
6648.204102 12.504824 77.768951
7539.087891 15.240269 78.717651
8524.697266 19.213703 79.560913
9629.587891 23.188700 82.700836
10888.872070 26.783312 87.583984
12358.091797 29.300880 91.006775
14139.959961 31.244675 89.273346
16505.660156 22.322954 85.689758
18580.253906 8.527398 66.474670
20596.609375 5.014684 293.554260
23746.318359 11.984123 268.098145
26337.146484 13.307256 266.552002
30938.500000 13.318091 266.572845
35773.476562 15.856923 274.859283
48029.859375 21.066628 247.728333
