#HEIGHT SPEED DIRECTION
139.785126 5.976873 254.683792
358.472412 6.206073 255.796509
582.338684 6.079935 256.933167
811.347900 5.504074 261.277069
1045.891357 4.811545 267.140137
1532.446167 3.292927 281.565582
2044.181152 1.704939 325.583527
2583.856201 2.183718 25.243988
3154.892578 3.905920 48.572510
3761.590332 5.448587 56.324585
4408.800781 6.738601 62.476807
5102.237305 8.005586 66.868500
5850.130859 9.529038 70.081299
6662.945312 11.642459 70.065125
7553.517090 13.897021 70.312317
8539.475586 15.895385 71.567719
9644.111328 18.171968 73.750671
10901.366211 21.006815 75.937408
12366.072266 25.802908 80.889313
14143.463867 29.285919 84.479126
16511.738281 21.489452 84.783264
18594.132812 6.790071 54.947205
20603.167969 5.723396 277.021454
23734.634766 9.799487 266.510529
26328.708984 9.741703 264.696564
30950.519531 8.953714 263.668945
35791.429688 11.985570 259.906006
48169.007812 20.190126 283.941071
