#HEIGHT SPEED DIRECTION
109.348206 2.741284 39.939880
325.366180 2.853762 37.093811
547.591187 3.112595 37.363525
775.026550 3.127705 39.790619
1008.102173 3.361895 38.245422
1247.145630 3.553753 38.494476
1492.922607 4.777094 37.883514
1745.236450 5.179509 48.689362
2004.262573 5.657982 55.309937
2270.275146 5.806726 63.234650
2543.514404 6.252604 73.105225
3113.413330 7.913700 85.300537
3717.898438 8.619310 85.898224
4362.396973 8.470393 78.324554
5054.021484 9.319049 69.303558
5800.923340 11.327882 64.757843
6613.019531 13.705166 67.756897
7502.423340 17.861143 75.709656
8484.612305 26.712521 80.742432
9590.757812 40.875549 76.614746
10862.717773 45.305958 77.503021
11573.399414 45.075970 78.638641
12345.058594 44.759022 74.157349
13194.748047 44.120235 72.035736
14139.377930 43.636482 72.491516
15213.720703 41.770790 68.422974
16499.111328 27.768021 85.818115
18584.753906 10.709764 76.383972
20638.425781 7.699834 281.593140
23879.498047 21.675346 277.941895
26559.062500 20.874575 270.184937
31204.892578 17.190733 276.926331
33633.992188 18.779179 265.560089
35962.312500 19.018461 276.035492
39679.160156 5.137481 276.899139
42719.664062 12.465472 212.699265
48018.906250 21.421446 250.276428
