#HEIGHT SPEED DIRECTION
92.486717 3.387163 271.693787
314.809692 7.146246 268.231598
542.929565 9.126827 258.757935
775.443481 10.314977 247.361359
1013.020325 11.320362 236.585373
1256.368652 11.407277 230.184204
1505.747437 10.472103 227.047943
1761.475708 9.399772 226.562332
2023.820801 8.529335 228.838989
2293.038574 8.069181 233.871490
2569.458496 8.133803 239.646484
3145.537354 8.952548 250.813538
3756.845459 6.519048 262.543884
4408.397461 1.370468 308.224548
5104.144531 1.399102 324.738312
5853.472656 1.545088 18.259583
6665.889160 6.368008 130.136810
7562.330078 12.706643 90.221680
8556.352539 9.853138 72.834076
9666.613281 12.707651 88.243103
10937.469727 15.712675 59.575104
11645.117188 17.269419 38.667816
12413.670898 22.448566 18.520081
13260.526367 17.540520 37.069702
14206.829102 15.650628 69.179077
15286.205078 16.600388 62.653656
16573.671875 19.851105 77.941711
18584.123047 4.980101 239.612946
20563.625000 2.708806 297.110168
23780.591797 14.836487 265.589172
26409.257812 15.140775 280.482819
31068.605469 4.421852 312.983093
33538.609375 6.996356 88.349396
35916.601562 4.526248 247.999420
39670.867188 9.393571 295.319153
42787.195312 3.267493 70.128906
48121.750000 17.787951 130.556274
