#HEIGHT SPEED DIRECTION
128.866089 8.130444 235.503601
346.784637 8.315015 235.614227
569.500244 8.383601 234.683563
797.150940 8.213972 233.614441
1029.932373 7.825944 232.657715
1512.753174 6.974946 226.056519
2020.169922 5.696296 214.395126
2556.261230 3.887008 196.262863
3125.874023 2.932113 164.068726
3733.419434 3.273665 138.596039
4383.371094 3.538124 132.156738
5080.904785 3.866626 127.947174
5833.075684 4.409161 123.311951
6649.316406 5.192174 117.041809
7541.889160 6.678085 111.610291
8527.775391 9.540568 108.859619
9632.049805 13.613154 105.617584
10891.122070 18.011738 103.343933
12361.865234 22.103024 102.488770
14146.857422 24.236078 101.932220
16505.664062 19.356201 96.696350
18572.894531 6.602970 90.689270
20582.019531 2.953343 281.800507
23722.941406 10.391870 271.104187
26313.593750 10.923659 265.966461
30912.093750 9.189173 254.210190
35756.726562 5.870429 260.351562
48187.312500 20.203157 283.451111
