#HEIGHT SPEED DIRECTION
128.531418 2.763584 348.847687
344.500366 2.934083 346.849091
566.522034 3.008215 346.500122
793.864563 3.051259 347.334625
1026.954346 2.883999 352.573761
1266.207642 2.572723 3.209076
1512.486816 3.259463 12.922058
1764.876221 3.951041 27.360291
2023.731689 4.453449 41.219940
2289.486816 5.036996 55.000732
2562.527832 5.575268 61.434814
3132.318359 6.740473 72.301636
3735.758057 8.137053 80.326904
4378.387207 9.598789 85.325745
5067.738770 11.618557 87.575714
5812.373535 14.413410 90.032196
6622.169434 18.203060 95.396118
7510.547363 25.914305 98.829712
8499.235352 36.259274 87.569489
9615.957031 40.917717 83.479462
10889.985352 42.340233 81.647308
11598.787109 42.150558 78.873840
12369.078125 39.104786 73.131683
13217.631836 36.802879 65.048431
14165.864258 38.221672 78.610077
15242.939453 35.482548 77.881836
16525.919922 26.242729 67.087860
18605.248047 5.512175 112.116333
20648.812500 7.714185 294.502960
23924.572266 13.199910 294.864410
26575.455078 14.484134 289.886292
31201.923828 23.518221 270.675720
33633.179688 18.296640 272.270508
36015.117188 10.203771 292.972961
39732.105469 12.715137 225.248627
42810.480469 11.055739 232.226715
48158.839844 9.919678 308.192993
