#HEIGHT SPEED DIRECTION
128.134369 5.141766 259.913696
346.803040 5.326468 260.286682
570.610962 5.211436 262.715393
799.442505 4.776581 268.156494
1033.842285 4.218312 276.357666
1520.200928 3.196409 298.273346
2031.729980 2.362641 343.916901
2571.511475 3.144502 21.364319
3142.629150 4.552492 39.645477
3749.032471 5.974091 49.629517
4395.819336 7.282262 57.218903
5089.063965 8.371860 63.600983
5836.601562 9.644486 68.548126
6649.135742 11.430782 71.360413
7539.187500 13.281123 71.777466
8524.010742 15.281427 71.576538
9627.241211 17.497822 71.962708
10882.666992 20.767677 75.238647
12344.774414 25.638655 82.629852
14118.909180 29.170706 86.173920
16490.113281 20.205675 84.279602
18578.806641 7.048818 56.915680
20587.369141 4.909142 279.519073
23717.562500 8.979838 259.733734
26304.695312 9.880936 268.837219
30906.968750 10.708203 267.401154
35753.500000 14.772699 271.549377
48108.203125 19.926336 255.125153
