#HEIGHT SPEED DIRECTION
101.807358 2.532732 261.083557
323.685974 6.492503 255.481018
551.213623 9.075303 244.498581
783.371826 10.881505 236.196045
1020.684998 12.928246 232.670517
1263.798706 13.018654 232.829224
1513.078003 11.639030 235.492523
1768.809448 10.023575 238.634521
2031.219238 8.515326 242.294464
2300.580566 7.506330 246.729324
2577.093262 7.164442 250.810059
3153.088379 7.602623 258.343811
3764.533203 5.201811 269.006226
4416.202637 1.117293 255.042618
5113.165527 0.077258 260.929504
5864.001465 1.599986 353.059784
6678.329102 5.755694 132.024078
7576.162109 11.800255 82.820923
8570.049805 10.771849 56.738586
9677.937500 13.075488 68.221497
10942.717773 16.871239 62.154388
11648.433594 16.649979 34.385925
12416.067383 23.023478 25.831818
13263.752930 18.071543 47.183014
14211.354492 18.634001 70.913116
15294.256836 21.346590 67.875732
16580.472656 19.212290 89.775879
18590.462891 6.846354 306.299194
20568.937500 9.737803 225.255692
23781.339844 11.867942 274.666870
26412.609375 17.698454 264.328461
31079.148438 4.963376 38.043823
33527.968750 9.887250 127.562744
35882.769531 4.829289 226.726227
39662.156250 11.739544 292.032257
42771.402344 6.515675 165.047302
48048.152344 19.169348 102.592468
