#HEIGHT SPEED DIRECTION
121.485756 7.828898 239.502548
339.403320 8.030972 238.841644
562.220825 8.151239 237.657654
790.010132 7.842664 236.777222
1023.177002 7.375505 235.495544
1506.576050 6.500277 228.149139
2014.609985 5.001026 213.188629
2551.302734 3.373429 192.133667
3121.048340 2.530935 153.482422
3728.427734 2.745902 127.013519
4378.047363 3.066241 118.520172
5075.252441 3.192244 115.828003
5827.160645 3.417069 113.733093
6642.946289 3.895620 110.612579
7534.951660 5.121718 106.425354
8520.087891 7.497550 104.927734
9623.164062 11.428555 105.286621
10880.841797 15.496308 103.717529
12350.908203 19.886845 104.294647
14136.311523 22.100979 103.989227
16496.810547 17.006561 95.025269
18565.888672 5.618343 93.991577
20575.148438 4.139897 278.344513
23718.541016 10.004470 271.717468
26304.058594 10.198448 267.818481
30881.224609 8.293064 282.403229
35721.968750 6.846467 298.233673
48169.601562 20.425493 283.026611
