#HEIGHT SPEED DIRECTION
86.517067 4.121591 240.748947
310.422577 6.484265 240.572052
540.240417 7.156688 240.367493
774.151184 7.645357 240.292496
1012.600769 8.046551 239.437378
1255.931519 8.639775 238.849442
1504.415039 9.919430 242.078339
1759.612671 12.945496 250.548096
2023.033691 12.518239 257.154480
2294.294678 10.175394 262.326294
2573.314941 8.155669 264.745026
3155.542725 5.766355 264.523987
3771.810791 5.662742 265.277679
4426.054688 7.523721 259.655792
5125.522461 8.754512 272.189026
5880.265137 8.012827 302.164337
6700.312012 4.226407 338.605103
7595.588867 3.410586 19.105652
8580.439453 7.804632 20.964447
9688.920898 5.117020 54.572876
10957.656250 23.460754 123.880005
11669.942383 28.924393 122.095215
12444.555664 24.563601 113.172729
13298.470703 21.688457 88.732697
14249.082031 21.962290 65.655884
15328.702148 16.787374 102.466461
16600.410156 7.623935 77.533325
18609.716797 1.193446 103.744415
20605.464844 5.072335 239.586700
23803.937500 15.155066 276.179657
26449.080078 19.129524 272.420502
31093.759766 0.856809 289.687347
33542.601562 4.907432 226.935440
35962.351562 12.542071 289.294006
39763.546875 20.251045 263.766602
42847.398438 2.492751 267.583557
48194.957031 15.496307 75.540710
