#HEIGHT SPEED DIRECTION
149.691895 1.973796 293.662811
365.769562 2.207476 291.865997
587.798645 1.952605 286.634460
815.138000 1.364123 283.607910
1048.249878 0.995836 276.668030
1287.533936 0.786387 264.327576
1533.827393 0.931143 246.535583
1786.422119 0.897796 165.740356
2045.693726 1.544581 139.839966
2311.975098 1.942710 135.273315
2585.647461 2.182613 132.645874
3157.093018 3.499657 127.317139
3763.362549 4.798782 122.480042
4408.761230 6.215151 115.452606
5099.071777 7.944631 108.977539
5842.416992 11.431555 105.547546
6652.123535 16.756571 100.381927
7543.395996 22.579067 100.884918
8535.818359 33.689507 98.205231
9656.232422 39.614357 90.886139
10931.177734 39.906773 92.111786
11641.469727 39.920868 93.801697
12413.351562 37.855824 91.750122
13261.384766 36.233391 88.046234
14206.893555 35.377209 79.872620
15287.756836 33.645039 82.111359
16560.388672 25.616907 87.872070
18619.789062 4.925685 56.498199
20662.310547 5.714382 184.164246
23890.007812 9.938539 271.462402
26556.843750 12.788704 269.809784
31215.791016 13.950489 260.826721
33684.136719 14.522086 257.745178
36040.636719 13.516020 272.702454
39846.042969 10.654576 285.856323
42970.281250 6.401971 240.021393
48319.632812 19.456774 251.326935
