#HEIGHT SPEED DIRECTION
134.562103 8.160754 237.482956
352.396179 8.492957 237.301147
575.013306 8.532522 236.201324
802.507629 8.358739 236.064728
1035.179810 7.950644 235.273163
1517.416138 6.996793 232.047699
2024.712158 5.344429 220.801010
2560.822510 3.297854 198.505157
3130.354004 2.672218 156.880615
3737.865723 3.114594 133.038879
4387.574219 3.475585 128.065125
5084.780273 3.924735 125.725037
5836.622559 4.469589 122.359955
6652.484375 5.625032 117.144531
7544.589844 7.238863 112.876770
8529.896484 10.146818 108.086365
9633.653320 14.359135 103.801849
10892.218750 18.954393 101.894775
12362.341797 23.428141 103.313232
14145.666992 25.675531 101.715454
16503.179688 20.008781 97.635315
18572.470703 6.942728 88.053528
20584.099609 3.088012 285.012543
23731.119141 10.703707 271.604309
26324.267578 10.931992 264.749573
30919.837891 9.970869 260.182007
35761.679688 7.153208 259.719513
48196.886719 16.733763 280.325928
