#HEIGHT SPEED DIRECTION
95.002151 0.528291 291.199890
319.367981 2.623091 277.326141
549.862915 4.713164 272.151123
784.825928 6.715459 268.067444
1024.644897 8.288943 263.244446
1269.578979 9.190181 255.714874
1519.828857 9.358605 246.500290
1775.811035 9.220293 237.401398
2037.890869 8.939180 229.175385
2306.375000 8.656109 222.321091
2581.692871 8.167205 216.180069
3155.562744 6.472466 211.910736
3766.937256 1.108504 271.961792
4418.486816 2.790774 43.556458
5115.448242 5.192125 78.604645
5869.198730 10.690095 88.908051
6691.409668 11.238399 89.389832
7588.711426 16.311476 86.045654
8578.591797 18.140974 83.714417
9688.382812 21.118940 83.774170
10948.092773 15.978848 90.588470
11654.803711 15.598465 104.116089
12427.612305 19.477655 100.487854
13280.871094 23.173018 96.330719
14235.200195 21.839190 93.688049
15319.793945 17.040121 98.909119
16600.710938 12.827595 59.262970
18629.476562 3.818047 244.090118
20616.189453 4.838506 244.913940
23829.761719 14.904961 266.915649
26457.732422 17.245684 272.899719
31136.947266 8.647795 249.276459
33622.535156 8.618402 243.038849
35988.476562 9.799486 266.502747
39722.785156 1.069611 250.271866
42781.125000 4.661386 144.409760
48221.281250 28.619137 113.974976
