#HEIGHT SPEED DIRECTION
145.732452 6.262334 258.750488
364.454132 6.557412 259.628235
588.230347 6.415313 260.907654
817.019226 5.927466 265.592102
1051.476929 5.259413 272.437347
1537.778687 3.828463 287.460571
2049.285400 2.302191 322.646027
2588.958008 2.574917 13.543243
3160.048340 3.953836 39.564819
3766.629150 5.446703 49.962982
4413.700684 6.707096 57.402161
5107.043457 7.898268 64.088135
5854.975098 9.455412 68.386230
6667.738770 11.406880 70.306641
7558.307617 13.467156 70.322083
8543.700195 15.357739 71.534149
9647.552734 17.531982 73.450195
10903.935547 20.426626 75.464081
12367.410156 25.506962 81.688385
14142.919922 29.044975 85.332855
16512.958984 20.447489 84.678406
18599.691406 6.732759 51.353088
20610.501953 5.946034 278.864685
23744.019531 9.427794 262.684174
26337.154297 10.369532 263.361420
30941.056641 10.390900 262.253815
35780.789062 13.478905 260.172180
48108.511719 18.006628 268.452515
