#HEIGHT SPEED DIRECTION
111.498390 6.269041 243.106125
329.289154 6.475756 243.423981
552.220337 6.461411 242.074158
779.969604 6.022640 240.269058
1013.120483 5.281767 236.043518
1496.714600 4.061054 222.585800
2004.705933 2.876940 195.318542
2540.911621 2.668754 153.542419
3109.733887 3.534428 122.487640
3716.013672 4.758016 109.095612
4364.803711 5.748916 103.468506
5061.384277 6.405013 100.532471
5812.386230 7.171240 100.027771
6627.114258 8.470998 100.282196
7518.033203 10.544153 98.701019
8502.591797 14.333357 97.046844
9605.661133 19.495945 95.463226
10864.267578 24.553102 96.148560
12334.992188 28.517363 97.232239
14120.090820 30.039347 96.710236
16479.621094 21.948864 92.846985
18554.710938 8.857464 85.451324
20567.810547 3.419302 312.977112
23714.341797 10.538311 275.213989
26303.089844 11.376601 280.308746
30916.160156 10.259933 276.934143
35771.988281 9.708394 288.624512
48241.398438 27.220623 281.226624
