#HEIGHT SPEED DIRECTION
117.735901 6.056852 244.082306
335.708679 6.204708 243.625443
558.621094 6.191510 241.946503
786.402466 5.745217 239.819214
1019.514526 4.982997 233.589722
1502.884521 3.867262 217.354324
2010.807373 2.903582 184.958878
2546.881104 2.781812 145.853394
3115.524170 3.725774 118.634552
3721.826904 5.002737 106.755280
4370.764648 6.119602 102.273468
5067.693848 7.057302 103.213806
5819.240234 8.023072 104.954407
6634.602539 9.412405 105.764771
7525.930664 11.730274 103.720032
8510.631836 15.559484 99.685547
9613.687500 20.808969 97.773682
10871.771484 26.228174 96.648468
12342.822266 30.072893 96.260925
14128.404297 31.628077 94.517914
16486.826172 23.619049 93.009918
18565.371094 8.989455 80.364502
20585.757812 2.816584 309.861420
23739.542969 10.921377 273.755615
26336.085938 12.138835 266.692657
30943.062500 11.918758 266.631256
35814.687500 11.113544 262.895020
48236.757812 23.281910 279.790833
