#HEIGHT SPEED DIRECTION
132.208786 3.173441 303.614288
350.654663 3.182319 303.871033
574.355713 3.001987 304.865082
802.945862 2.528597 310.513641
1037.074829 1.999568 321.456512
1522.672607 1.570971 1.204224
2032.665649 2.250185 44.010834
2570.759033 3.847638 59.706848
3140.648926 5.753754 64.538757
3747.079346 7.594844 65.260681
4395.281738 8.850895 67.543152
5090.713867 10.008665 69.466309
5840.535156 10.984583 71.178925
6654.547852 12.732590 73.206360
7545.422852 15.515506 74.968506
8531.524414 19.364635 76.412811
9637.181641 23.245798 79.763458
10897.413086 26.533123 85.184235
12367.302734 28.819405 89.038940
14150.286133 30.975422 88.138855
16516.650391 22.283947 83.406097
18591.765625 8.318025 63.355530
20608.646484 5.812274 298.152771
23755.363281 12.145027 271.413818
26346.244141 13.456894 272.129944
30959.896484 13.113783 272.619781
35807.570312 13.671956 279.257568
48107.011719 22.454945 271.120911
