#HEIGHT SPEED DIRECTION
44.797657 4.795345 275.036957
271.374603 7.399980 274.604950
506.032959 8.053059 273.944275
744.657837 8.142138 273.633026
987.914185 8.244345 272.947876
1236.209961 8.305494 271.995422
1489.584229 8.270801 270.875153
1748.317505 8.220995 269.282013
2012.727417 8.001002 267.365723
2283.098633 7.587083 264.747925
2559.900635 6.795253 259.148071
3137.640137 6.101195 236.083862
3753.581299 5.951151 233.674683
4408.799805 6.096123 251.110764
5110.049805 3.436597 236.297882
5863.228516 0.869017 218.511948
6678.690430 4.594654 81.334930
7571.980469 10.582596 86.414001
8558.326172 16.643738 55.723022
9666.092773 16.563393 89.936951
10937.614258 22.548698 84.349823
11650.867188 21.299101 53.865234
12426.870117 26.887033 32.660004
13279.861328 28.323952 33.611786
14230.206055 22.950600 53.772766
15307.247070 18.993586 65.775330
16571.265625 12.168040 95.211609
18595.966797 3.976253 56.164948
20594.281250 6.798928 277.914856
23783.347656 9.145385 272.081482
26404.576172 14.387274 282.318848
31009.208984 8.051400 280.899902
33496.781250 7.409075 231.676025
35912.324219 9.110623 269.808868
39716.148438 22.380852 263.125610
42821.929688 8.303635 31.399628
48212.542969 21.629629 99.070343
