#HEIGHT SPEED DIRECTION
120.696609 1.933795 291.665649
336.752655 2.093545 289.434967
559.008789 2.134303 283.644745
786.725769 1.871738 275.429108
1020.359863 1.856285 269.706390
1260.254150 1.839314 269.146484
1507.106689 1.501124 270.398071
1760.181519 0.625256 216.604721
2019.726196 1.035010 149.329285
2286.159668 1.407522 141.153015
2559.746094 2.035582 134.539795
3130.627930 3.721107 123.075195
3735.879150 5.485123 115.989624
4380.968750 6.723128 110.307007
5073.234863 7.759045 104.837250
5821.159668 10.196727 103.817383
6634.629395 15.086808 103.890686
7528.198242 23.613956 104.526978
8523.755859 33.607895 99.500244
9645.724609 34.163555 93.556458
10920.145508 36.313519 87.311951
11630.767578 36.013092 81.699432
12402.404297 35.229702 80.701233
13249.313477 35.299633 92.051453
14191.484375 33.483051 90.967987
15262.792969 29.858341 78.546051
16533.785156 19.335079 80.612549
18607.353516 2.904460 74.170410
20648.958984 3.158575 261.052704
23903.062500 8.905460 310.340118
26547.949219 13.081023 261.251190
31233.742188 7.473361 294.374481
33685.589844 8.428046 235.744720
36022.804688 13.213615 233.156357
39843.953125 10.308225 261.546387
42963.800781 9.531234 300.871979
48384.054688 8.184216 249.137283
