#HEIGHT SPEED DIRECTION
104.144188 5.926445 240.886841
322.002472 6.016256 240.811310
544.999146 6.027859 239.487335
772.757996 5.566566 236.751190
1005.960693 4.918042 231.898712
1489.609985 3.866697 213.066406
1997.733398 3.118482 183.105560
2534.151611 3.120547 148.091492
3102.931641 3.957055 124.371704
3709.211914 5.168444 111.586548
4358.086426 6.261934 105.976776
5054.689453 7.074072 104.029968
5805.813965 7.955788 104.165039
6620.815430 9.417873 103.340881
7512.046387 11.686539 101.498413
8496.978516 15.393747 98.383362
9600.599609 20.731880 96.557037
10859.669922 25.896328 96.844177
12331.347656 29.699766 96.948761
14117.642578 31.108736 96.049225
16475.722656 23.195053 92.601379
18549.894531 9.252353 81.925598
20565.777344 3.104343 322.352173
23716.308594 10.324771 274.266602
26308.988281 10.893002 273.130157
30917.837891 10.668024 270.584961
35782.562500 8.988517 272.917297
48270.851562 26.827015 280.306152
