#HEIGHT SPEED DIRECTION
143.255173 8.971225 237.821335
361.067444 9.337361 237.717056
583.776489 9.397523 237.532623
811.080994 9.244514 237.744171
1043.694580 9.043024 238.883667
1525.755371 8.296496 240.599396
2033.524536 6.189905 235.709183
2571.188721 3.763622 223.351440
3142.227051 2.309635 201.372238
3750.345947 2.006911 170.968140
4400.322754 2.229819 154.601440
5097.915527 2.419528 149.074097
5850.466309 2.327590 148.291504
6666.963379 2.365914 147.775055
7559.848633 3.038799 137.522430
8545.975586 5.068843 124.432434
9650.098633 9.086721 112.877167
10908.950195 13.653940 105.487091
12378.588867 17.177408 102.918823
14162.287109 19.148968 105.317932
16523.183594 13.958800 104.456665
18589.849609 3.701108 89.662811
20599.652344 4.991224 270.384888
23737.537109 12.155805 270.114594
26327.355469 12.624968 266.203217
30918.412109 11.509912 249.771851
35747.523438 7.959499 246.419128
48090.691406 11.592218 267.692902
