#HEIGHT SPEED DIRECTION
146.008179 2.754352 304.947510
362.204681 2.842227 305.324707
584.457520 2.716729 303.121613
812.168701 2.454763 302.111633
1045.741211 2.131795 301.628510
1285.641724 1.820000 291.900360
1532.825806 1.794464 296.464478
1785.837524 0.336030 336.454987
2045.283203 0.928463 80.340485
2311.592285 1.724072 95.650696
2585.332764 1.881535 99.865906
3156.859375 3.222687 101.184143
3762.913574 5.598985 101.013519
4408.655762 9.166216 100.755676
5100.840820 12.874968 100.893250
5847.584961 15.921438 103.238159
6659.770020 17.138094 102.480103
7550.214355 19.119642 101.470825
8537.651367 29.049974 100.695618
9655.931641 39.796883 94.026733
10931.840820 39.074200 77.811005
11641.247070 37.022655 72.118164
12414.167969 36.615677 82.765198
13262.500977 37.385677 90.296143
14206.029297 36.094624 94.748230
15286.230469 33.204369 81.679993
16567.025391 23.775595 79.139679
18618.285156 11.349361 116.744080
20658.082031 6.514415 254.469879
23881.728516 10.423401 276.053772
26533.269531 7.608701 302.821960
31201.550781 16.486738 252.198639
33648.562500 17.693567 292.302002
36048.753906 7.544784 254.171005
39814.410156 8.900537 275.113403
42908.187500 15.528322 290.184967
48279.812500 22.250305 300.689148
