#HEIGHT SPEED DIRECTION
123.767433 5.810156 250.444427
341.703156 5.921847 250.029449
564.581177 5.858350 249.490265
792.272766 5.388103 246.923782
1025.302734 4.556882 242.261322
1508.377319 3.171834 226.617935
2016.079834 1.862099 178.720642
2551.937012 2.523015 124.983002
3120.407715 3.992439 103.376221
3726.347656 5.460523 96.023346
4375.083496 6.690127 93.119659
5071.930176 7.567055 95.160217
5823.542969 8.466224 99.492493
6638.946777 9.764935 102.454163
7530.328613 12.012843 101.601013
8514.626953 15.700809 98.798157
9616.983398 20.989294 96.839203
10874.431641 26.606163 95.259216
12344.898438 30.662395 94.831299
14129.232422 32.244606 93.301392
16489.300781 23.879793 93.309998
18571.964844 9.005891 79.768036
20593.972656 2.682593 305.009521
23747.238281 11.234628 274.627167
26340.191406 12.954432 268.228668
30942.917969 13.047215 270.443817
35806.507812 12.992287 266.467651
48189.742188 18.920357 273.028046
