#HEIGHT SPEED DIRECTION
113.784569 2.393926 310.823242
332.038727 2.460704 310.763000
555.386108 2.350827 313.897217
783.545959 1.917313 319.711304
1017.139771 1.365952 333.067810
1501.636963 1.296585 43.951996
2011.118774 2.721940 69.529510
2548.650635 4.436654 71.162964
3117.955078 6.084776 71.939209
3724.152832 7.552061 73.310699
4372.523926 8.948045 75.523865
5068.250000 10.116534 77.802795
5818.500000 11.351299 79.757874
6632.873047 13.094234 81.352539
7524.319336 15.823996 82.232758
8510.126953 19.657938 82.698914
9615.121094 24.013926 84.608582
10874.750000 27.540634 88.169861
12343.912109 30.228333 91.669006
14126.325195 32.430717 90.492310
16490.751953 23.110308 87.762787
18562.925781 8.972814 67.699310
20575.863281 4.171652 303.747772
23724.593750 11.350698 270.731873
26318.011719 12.770475 265.056854
30918.962891 12.149836 264.809906
35751.957031 16.252920 270.611908
48073.789062 18.252283 241.797501
