#HEIGHT SPEED DIRECTION
110.614662 3.835359 5.444031
326.987030 3.994160 4.786255
549.791565 4.221609 11.673553
777.949463 3.859365 23.245605
1011.989441 4.007641 24.796387
1252.285522 3.981669 29.024963
1499.825317 4.853589 35.352539
1753.543945 5.426985 49.899048
2013.734985 6.350286 61.535126
2280.878906 6.788926 68.229858
2555.267334 7.134613 74.667633
3127.509033 8.870437 84.224213
3733.639893 9.750255 86.426117
4379.354492 10.277054 83.787292
5071.557617 10.924075 80.494507
5818.843262 12.204256 75.387726
6630.805176 14.817497 71.915161
7520.058105 19.036486 72.705444
8501.768555 24.521444 77.080261
9602.811523 36.745911 75.641541
10872.537109 47.195633 73.869019
11585.357422 47.798054 73.133636
12358.709961 47.768345 72.839844
13207.396484 48.754745 74.589691
14152.357422 47.380329 78.759247
15232.361328 40.920406 78.505188
16524.632812 24.205997 57.735229
18612.384766 9.560411 47.829407
20666.501953 10.426890 299.292633
23926.716797 15.165650 277.847839
26583.117188 22.483038 261.488220
31216.980469 21.548756 262.348297
33685.824219 17.071066 272.283447
36040.671875 18.582521 258.732910
39729.699219 16.314833 268.672821
42821.542969 15.480865 288.856018
48251.203125 11.611762 316.969849
