#HEIGHT SPEED DIRECTION
126.815224 2.073084 20.454712
343.029022 2.162447 21.114105
565.513489 2.168680 31.046631
793.334045 2.111399 36.604492
1026.894409 2.219381 40.644806
1266.552002 2.457751 49.268433
1513.209473 3.206281 61.915344
1766.386475 3.885416 69.479797
2026.293579 4.268085 69.219666
2293.080322 4.755076 70.838745
2567.007324 5.229276 75.846802
3138.104980 7.031425 83.493378
3743.214844 9.094663 84.382385
4387.541016 10.137402 79.927429
5078.774414 11.280190 73.789185
5825.784668 13.376768 69.573578
6637.765137 16.836216 71.726257
7526.534668 20.568281 74.302551
8508.483398 25.899912 79.245605
9611.872070 37.776016 77.969635
10886.619141 47.917393 74.410645
11598.428711 47.878139 72.971802
12370.642578 48.102993 73.329346
13218.275391 47.700035 78.437866
14161.742188 48.330391 79.860138
15241.102539 39.012882 77.462158
16530.511719 28.539816 60.654358
18628.281250 8.942388 57.094177
20678.703125 9.921112 299.167145
23942.386719 17.747005 258.056763
26596.605469 20.901943 265.820587
31228.742188 22.012730 263.911438
33681.433594 19.199881 262.125824
36019.703125 18.367922 261.247803
39768.203125 13.775079 274.808716
42837.421875 11.208438 302.391266
48204.796875 4.985857 340.991364
