#HEIGHT SPEED DIRECTION
123.242111 1.025696 225.983719
339.127472 1.158781 227.457047
561.072937 1.364869 222.412979
788.295593 1.443941 226.965515
1021.225830 1.461159 228.764526
1260.157471 1.363838 225.674011
1505.794556 1.802295 217.382355
1757.818237 2.104545 222.184464
2016.617798 2.230514 234.369110
2282.539795 2.129903 234.430664
2556.003662 1.911979 229.973145
3127.431396 1.633831 182.558929
3734.421387 3.706685 135.662964
4381.594727 7.585986 117.331482
5075.232910 10.854517 104.783600
5824.297852 12.350392 90.223175
6637.986816 15.041590 80.978668
7527.140137 19.305189 80.423309
8507.317383 25.193222 81.962433
9605.482422 37.299065 85.293488
10865.835938 47.715996 82.949158
11572.592773 51.351765 84.543884
12344.541992 51.949047 81.525574
13191.005859 51.313263 82.832703
14131.959961 52.246952 88.413086
15206.623047 49.128757 90.908997
16498.558594 25.240356 92.590210
18601.250000 10.870358 75.747925
20649.318359 7.364987 209.794128
23872.611328 7.476182 290.245300
26499.240234 9.912374 256.052155
31174.759766 11.544333 251.808075
33645.218750 6.371880 286.272644
35990.269531 14.353109 321.834259
39749.351562 2.576847 11.042511
42853.324219 13.237216 210.945770
48200.632812 9.638100 315.068237
