#HEIGHT SPEED DIRECTION
118.766190 4.178260 263.538452
336.516907 4.248359 262.974304
559.398254 4.203132 261.057434
786.999207 3.555454 259.171692
1019.934204 2.761041 253.495285
1502.764282 1.242153 215.509796
2010.202881 1.747412 119.563904
2545.919922 3.782605 99.331238
3114.322510 5.693738 94.729248
3720.229248 7.402185 93.188965
4368.674316 8.743384 91.454315
5065.013672 9.575936 91.738953
5816.250000 10.241898 93.668274
6631.395996 11.504811 95.639008
7522.526367 13.842409 95.162598
8506.720703 17.724110 93.145996
9609.501953 22.993532 92.149536
10867.348633 27.764215 92.779724
12335.818359 30.824808 95.895386
14118.048828 33.238575 95.600281
16482.183594 23.603603 94.198334
18562.880859 9.520502 81.367004
20580.394531 3.272147 301.286102
23730.994141 11.399361 271.506287
26323.730469 13.604933 271.536743
30938.214844 13.453286 279.022003
35797.250000 15.546692 280.748505
48118.457031 23.140526 254.789825
