#HEIGHT SPEED DIRECTION
60.462299 1.553079 307.755707
286.887238 2.566092 303.042175
520.645508 2.956358 297.517639
758.465515 3.514005 286.657867
1001.033875 4.453205 274.506653
1248.769165 5.318257 266.545593
1501.667847 5.911092 261.385101
1759.959229 6.237021 255.963684
2023.944702 6.340314 251.756317
2293.829590 6.340034 245.410995
2570.037109 6.319223 239.022659
3143.560059 5.983674 228.990921
3754.221924 3.218601 228.280579
4405.822266 0.569066 259.605591
5103.700195 3.987215 79.251221
5857.537598 10.963427 92.821594
6678.080566 12.461891 83.675171
7574.433594 13.985195 87.686035
8562.054688 17.790401 67.620117
9668.565430 22.768162 62.673859
10931.879883 16.290066 86.126251
11636.299805 20.110287 95.919128
12404.390625 21.091305 101.642761
13253.921875 18.130917 94.379089
14205.400391 23.249636 99.964417
15296.284180 16.201672 94.132660
16581.677734 10.822805 81.154358
18601.123047 2.279008 223.572601
20595.658203 4.626532 303.860809
23815.095703 15.827624 284.535919
26444.570312 17.102533 284.569550
31081.777344 10.241477 241.287354
33548.199219 8.927265 244.493164
35968.925781 7.280146 247.525421
39747.660156 8.619570 307.588959
42818.894531 3.549213 50.625763
48230.195312 25.041042 95.507782
