#HEIGHT SPEED DIRECTION
124.802139 4.704070 263.187195
343.656219 4.842800 263.885864
567.788025 4.667124 266.056763
797.146057 4.096487 268.463196
1032.273560 3.399074 270.789307
1519.895020 1.988847 272.679321
2032.471558 0.593775 311.413879
2572.892822 1.230953 47.481262
3144.518311 2.654142 63.747406
3751.294434 4.056507 67.647491
4398.482910 5.379811 71.105896
5091.840820 6.452196 75.608429
5839.890137 7.505011 80.434265
6652.929688 8.835130 83.309052
7543.938477 10.413943 83.028290
8529.607422 12.266078 79.832245
9633.158203 14.436110 76.764221
10888.827148 17.509483 76.840637
12352.477539 21.692650 80.904968
14128.902344 24.150057 84.865814
16500.269531 17.343658 89.636566
18588.861328 5.438475 67.285767
20592.511719 5.194789 265.605225
23719.281250 9.398923 273.237579
26316.324219 9.002575 273.966248
30949.949219 11.521879 276.979187
35821.523438 14.660956 278.627686
48204.136719 28.905724 278.355347
