#HEIGHT SPEED DIRECTION
99.516235 0.906305 24.522705
324.152557 1.897893 332.622284
554.907959 3.128747 293.371521
790.304077 5.449911 282.142273
1030.556885 7.469244 276.493164
1275.888428 8.869320 270.470459
1526.438721 9.164449 264.697327
1782.689575 8.692717 256.743042
2045.148193 8.121519 246.630402
2314.261475 8.072109 236.345337
2590.398193 8.697246 229.383301
3165.789062 11.021418 232.785400
3777.237549 8.596534 240.278290
4429.145508 2.449749 256.409241
5126.037598 0.764379 359.115387
5877.321289 0.597420 228.360825
6691.475098 7.483234 138.920288
7588.541504 11.664660 82.113586
8583.238281 8.692194 64.218994
9696.829102 15.296659 101.881226
10972.117188 17.963776 61.964172
11681.442383 19.245159 39.189087
12451.258789 20.849030 17.977539
13298.617188 15.434752 33.485199
14245.041992 15.165015 74.766663
15322.475586 13.804546 72.659790
16606.667969 14.571582 65.684174
18609.636719 4.180611 249.607742
20622.082031 2.077044 310.027863
23812.035156 16.013287 272.099823
26440.962891 15.934505 267.020935
31128.841797 4.834142 229.371979
33605.683594 2.772246 342.044708
35971.140625 5.220001 277.863220
39694.585938 7.498137 280.205261
42744.718750 4.659392 222.933929
48176.304688 28.433167 97.996582
