#HEIGHT SPEED DIRECTION
138.572037 1.112854 305.405334
354.604553 1.139583 302.934570
576.628418 0.987025 298.869385
803.930725 0.983773 308.618317
1036.915527 0.850878 320.033173
1275.946167 0.706341 329.716492
1521.863647 0.385865 34.650177
1774.093018 0.436316 34.124298
2033.079224 0.531723 77.589813
2299.136963 0.978976 107.249878
2572.725830 1.228679 117.987061
3144.501221 1.705057 114.469238
3751.578125 3.075010 119.830078
4398.163086 5.346307 111.726990
5089.822754 8.460026 104.571533
5834.095215 11.024193 98.713013
6640.758301 14.406032 94.770081
7524.636230 20.938448 93.999725
8505.706055 24.711697 85.987488
9604.716797 26.678015 92.977509
10862.402344 45.066082 97.955139
11573.629883 52.970634 94.933167
12349.626953 51.925278 89.504761
13201.107422 49.283707 87.512634
14147.811523 47.887928 93.380646
15228.057617 33.047638 101.575104
16526.513672 22.808521 72.725342
18610.375000 7.702524 63.012756
20658.457031 3.791574 260.915405
23868.523438 4.745358 232.698425
26506.244141 11.412253 298.049194
31167.511719 15.293009 239.333633
33649.375000 16.661116 273.388367
36043.726562 9.740422 290.309906
39812.648438 7.430368 238.122467
42865.046875 22.073265 259.234100
48226.078125 16.434931 277.998688
