#HEIGHT SPEED DIRECTION
122.156525 0.214945 65.692139
338.110199 0.142828 24.715454
560.155212 0.081605 359.854034
787.496948 0.305733 62.162964
1020.527588 0.526647 51.120667
1259.571167 0.456916 50.551666
1505.394897 0.138293 294.334229
1757.740356 0.237341 132.351135
2016.698486 0.647205 111.620667
2282.656982 0.927507 139.893982
2556.237061 1.672110 142.080200
3127.809814 2.996949 139.872742
3734.781006 4.544167 136.595520
4381.264160 6.808348 122.191498
5072.720215 9.642016 110.339844
5816.285645 11.608246 101.705719
6621.459961 13.693737 93.570801
7503.069336 18.085749 91.075073
8482.526367 24.592529 87.768616
9581.297852 29.087677 83.366699
10837.575195 45.855072 98.964417
11546.775391 52.721100 96.727753
12322.513672 54.344391 93.564758
13175.177734 50.622185 90.286438
14124.753906 48.235085 90.382477
15201.913086 38.729973 94.561462
16494.275391 23.260221 76.120422
18588.839844 6.693328 56.898254
20639.601562 3.613181 214.837173
23832.390625 5.460176 323.835419
26466.031250 14.218806 271.595154
31132.285156 9.699966 269.271820
33598.351562 11.873731 254.213806
35999.804688 9.891499 269.004791
39775.753906 5.481809 312.248016
42847.093750 16.462255 241.190857
48198.234375 21.712379 268.242310
