#HEIGHT SPEED DIRECTION
126.554619 3.520660 19.221069
342.727844 3.717857 18.473328
564.971375 3.808903 22.312561
792.440552 3.812410 24.374115
1025.542114 3.896867 24.147247
1264.640503 4.121177 26.768311
1510.705200 5.336282 37.404846
1763.028809 5.894296 49.993988
2022.117920 5.945817 53.478455
2288.157715 6.022189 57.767548
2561.483154 6.183058 66.735840
3131.630615 7.169787 77.597168
3736.177979 7.522011 77.393951
4380.572754 8.021549 67.335510
5071.773438 10.002445 63.638184
5817.946777 12.632229 66.629761
6629.724609 14.581067 71.279846
7519.065430 17.746683 78.278442
8500.178711 24.680290 82.348450
9603.473633 39.503483 75.254913
10873.275391 46.299751 77.814514
11583.888672 45.091637 76.716370
12356.287109 43.110146 73.003296
13204.311523 43.504776 75.788971
14150.215820 44.273155 79.241364
15226.831055 42.209553 74.485413
16513.566406 27.381441 85.329712
18608.015625 9.545762 67.567230
20657.886719 8.344508 268.070526
23920.250000 21.363243 279.363007
26589.587891 21.075588 271.601837
31232.193359 19.668091 275.882507
33648.890625 20.302616 266.277466
35995.132812 17.965687 283.840088
39698.710938 11.235646 231.903946
42712.191406 16.328959 234.058990
48061.527344 18.144287 281.312256
