#HEIGHT SPEED DIRECTION
131.307571 4.841380 263.315918
350.137085 5.012994 263.762787
574.066833 4.846760 263.859436
803.056580 4.531735 265.832458
1037.562988 4.160762 268.761810
1524.165039 3.131936 272.956909
2036.184692 1.674433 285.450714
2576.337891 0.833979 348.169647
3147.621094 1.610985 44.948456
3754.147705 2.639954 62.713226
4400.932617 3.810716 69.644836
5093.869629 4.649498 79.276489
5841.374023 5.558279 87.110016
6653.735352 6.775180 91.920410
7543.570801 8.114127 91.621582
8527.145508 9.767620 87.126404
9628.041016 11.915933 84.940002
10880.646484 15.050189 86.562927
12340.486328 18.869394 88.516815
14114.162109 21.367796 90.806946
16492.035156 13.483743 95.302063
18585.341797 4.302607 71.368988
20590.619141 6.142764 259.834869
23724.513672 9.782170 261.769867
26325.433594 10.698731 268.515686
30948.693359 14.528548 277.910614
35809.445312 20.711775 267.507996
48167.843750 23.408472 253.094482
