#HEIGHT SPEED DIRECTION
119.079689 3.721152 276.574463
336.922760 3.856589 275.382233
559.997559 3.746131 275.774628
787.821777 3.084655 274.569855
1021.006042 2.097426 272.165039
1504.456543 0.265203 223.931396
2012.356201 2.086118 96.262695
2548.511230 4.105197 90.197754
3117.387207 5.952910 88.775848
3723.580811 7.593287 88.747986
4372.227539 8.913815 88.750946
5068.743652 9.819205 88.029266
5820.061523 10.577409 89.367371
6635.217285 11.904690 91.037445
7526.415039 14.504772 91.278442
8511.306641 18.623627 90.103821
9615.108398 23.634809 89.314575
10873.733398 27.682661 91.099396
12343.202148 30.496584 94.919128
14127.421875 33.014839 94.222107
16491.019531 23.486677 90.488037
18568.869141 9.386886 76.270813
20588.855469 4.470987 308.769501
23742.849609 11.891156 271.925659
26338.707031 14.336422 275.221191
30952.769531 13.926861 282.438202
35810.140625 15.898681 286.439697
48192.968750 24.444620 268.592102
