#HEIGHT SPEED DIRECTION
96.181343 2.332364 257.090515
319.453613 5.385275 254.642853
548.544495 6.839092 251.140045
781.914856 7.938354 244.267853
1020.124390 8.859845 236.600555
1263.683838 9.260921 231.649658
1512.762085 8.906331 229.143112
1767.693604 8.067368 227.391556
2028.854858 7.179365 226.619568
2296.665771 6.491800 227.047943
2571.704590 6.313777 230.857071
3146.366943 4.673983 233.070770
3758.657959 1.960446 338.447510
4410.043945 2.905290 33.740173
5108.729492 6.125229 97.743652
5864.496094 9.692415 90.311890
6686.318848 12.391374 88.756531
7583.708984 14.253258 89.689514
8574.841797 17.627516 95.173889
9684.317383 21.168242 81.835205
10944.193359 16.683899 98.529205
11652.153320 17.827551 101.036835
12425.861328 20.547892 99.372925
13279.116211 21.713474 97.572174
14231.328125 22.219479 97.638000
15317.024414 15.518603 95.208252
16597.244141 13.405535 72.076630
18611.003906 2.361336 305.843628
20599.527344 7.970159 252.176758
23811.753906 13.227675 259.277100
26463.500000 20.852995 267.325256
31153.699219 8.763906 271.177002
33616.402344 6.730577 246.334869
35977.765625 10.031571 249.835815
39718.164062 4.681447 307.155396
42808.261719 5.648888 155.750183
48249.042969 26.293118 128.141937
