#HEIGHT SPEED DIRECTION
118.641335 2.819126 285.827698
336.846375 2.834551 285.697144
560.069458 2.594766 286.296021
788.182861 2.018917 288.362305
1021.686523 1.233155 284.182770
1505.995361 0.487587 116.471069
2015.124023 2.214302 98.762909
2552.233887 3.912133 88.039307
3121.720215 5.848093 84.002472
3728.566895 7.538081 85.356812
4378.023926 8.977489 86.156067
5075.189453 10.078503 87.650177
5826.855469 11.169711 88.844543
6642.415039 13.002602 89.319092
7534.552246 16.033205 88.838562
8520.724609 19.734438 88.979462
9626.068359 23.781559 89.382629
10886.489258 27.599222 89.927399
12357.244141 29.638832 91.991486
14142.252930 32.485313 91.784210
16504.619141 24.292030 87.307434
18582.650391 8.871943 71.367035
20604.515625 4.027184 313.124054
23757.244141 12.319669 273.255554
26355.492188 13.125474 268.705963
30985.058594 13.327656 266.126160
35855.054688 13.170395 257.882019
48199.207031 21.148527 273.998169
