#HEIGHT SPEED DIRECTION
129.563538 2.015653 251.029114
345.450165 2.266370 251.560226
567.383606 2.434966 249.572754
794.643738 2.310124 247.356766
1027.534912 1.995863 244.479919
1266.443359 1.755426 242.582428
1512.246460 2.188282 239.621216
1764.560181 1.911930 224.682358
2023.565674 1.847461 175.420471
2289.674561 2.910800 147.132446
2563.454590 3.936757 140.290771
3136.163818 5.867247 141.469849
3744.912598 8.458967 138.775513
4393.421387 10.364435 129.143494
5086.826172 11.926910 116.055969
5832.791016 14.079671 102.511200
6641.493652 18.443583 91.870026
7526.696289 22.902203 86.587860
8508.584961 26.097458 79.641296
9611.073242 26.871342 87.459900
10871.401367 41.249168 95.817688
11584.472656 47.238930 92.190552
12360.132812 47.554199 85.150818
13211.810547 46.171379 81.829559
14160.483398 45.608654 87.636475
15233.723633 46.483864 95.967529
16511.044922 19.148842 77.358521
18611.460938 5.890831 116.787994
20659.951172 4.035977 39.226440
23891.787109 11.083198 276.479767
26517.382812 9.521216 248.034302
31182.953125 12.720551 247.190964
33661.605469 11.772656 252.564392
36079.957031 6.941304 294.455658
39882.484375 10.130203 288.432434
42974.132812 7.030349 285.850586
48334.496094 16.640635 291.901459
