#HEIGHT SPEED DIRECTION
120.522362 1.606759 16.980072
336.607574 1.681483 15.863647
558.898071 1.786162 26.172363
786.528198 1.920039 27.957642
1019.810608 1.967900 32.090851
1259.177368 2.160687 33.440155
1505.527344 2.711985 41.960358
1758.368286 3.149534 51.404266
2017.737183 3.655268 60.076263
2284.006592 3.878926 67.357086
2557.466553 3.929278 77.816223
3127.945557 5.058533 94.676880
3733.019775 6.369941 99.856934
4377.793945 7.268165 96.006073
5069.167969 8.695416 87.071045
5815.648438 9.867211 78.974640
6627.343262 10.740025 77.075500
7516.919434 14.930545 81.797546
8500.718750 24.077005 83.027100
9608.648438 39.370594 81.925018
10885.331055 43.177284 73.714752
11595.988281 43.085972 73.749451
12365.671875 42.685146 70.717438
13214.028320 41.459782 75.715302
14160.215820 42.096062 80.707611
15233.282227 37.698395 76.623016
16513.669922 29.778851 75.876465
18622.882812 9.606210 24.500977
20679.171875 3.726563 294.866943
23938.984375 16.185545 275.949158
26595.611328 21.899870 267.619171
31230.765625 20.940384 274.925598
33685.375000 13.320669 286.027283
36041.371094 18.569221 242.951859
39775.078125 10.054794 237.743591
42843.449219 4.657932 246.203430
48224.906250 7.299385 209.145584
