#HEIGHT SPEED DIRECTION
96.655006 5.778319 263.151733
321.165009 11.224841 261.328003
551.574646 13.276200 258.766296
786.197510 14.618052 254.573059
1025.652344 15.191616 248.161392
1270.723511 14.131276 240.931351
1521.738770 12.250302 233.410095
1778.790527 10.617081 225.874710
2042.068970 9.206229 216.926849
2311.792725 8.251710 206.486145
2588.231934 7.902810 196.990967
3163.235596 7.152599 198.947388
3773.895996 3.294289 244.223755
4426.210938 1.896949 356.459503
5124.170410 2.765077 22.340057
5876.187988 5.494687 17.992950
6695.875488 2.992942 53.289307
7592.484863 11.097787 99.692963
8585.505859 12.894448 75.679382
9694.048828 15.985276 51.374146
10956.670898 22.062296 34.200775
11663.727539 23.606922 33.099823
12435.583984 24.607096 45.515625
13284.084961 23.547787 56.248871
14234.305664 21.325401 68.704468
15318.713867 18.689734 79.836182
16599.078125 11.138307 107.919708
18617.544922 4.847764 295.083069
20620.853516 5.016097 307.559601
23819.658203 18.768574 270.918945
26461.132812 15.481875 274.240936
31111.550781 15.699750 220.647217
33590.199219 7.556058 253.255737
35967.988281 8.533978 313.545685
39724.121094 3.981127 305.633514
42797.250000 7.721697 139.577576
48183.121094 18.782024 119.184357
